ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
4774;Abtenau;56001 Abtenau Dorf;Kath. Filialkirche hl. Maria - Mühlrain;;486/1;§ 2a
4768;Abtenau;56002 Abtenau Markt;Bezirksgericht, ehem. Ansitz;Markt 1;120/1;§ 2a
4767;Abtenau;56002 Abtenau Markt;Pfarrhof;Markt 2;141;§ 2a
4770;Abtenau;56002 Abtenau Markt;Verwalterhaus von St. Peter;Markt 5;141;§ 2a
4769;Abtenau;56002 Abtenau Markt;Ehem. Gefangenhaus, Gemeindekotter;Markt 73;120/5;§ 2a
71630;Abtenau;56002 Abtenau Markt;Ökonomiegebäude des Stiftes St. Peter;Markt 79;141;Bescheid
4765;Abtenau;56002 Abtenau Markt;Kath. Pfarrkirche hl. Blasius;;78/1;§ 2a
4766;Abtenau;56002 Abtenau Markt;Friedhofskapelle;;78/1;§ 2a
4787;Abtenau;56010 Schorn;Kapelle Herz Jesu und hl. Leonhard (Kapelle in Stocker, Radochsbergkirchlein);Stocker 3;.163;Bescheid
4795;Abtenau;56013 Unterberg;Bauernhof (Anlage) Arlergut;Au 9;228;§ 2a
4797;Abtenau;56013 Unterberg;Grenzsäule auf dem Strubberg;;38;Bescheid
5053;Adnet;56201 Adnet I;Bildstock;;884/4;§ 2a
5055;Adnet;56201 Adnet I;Friedhof;;1;§ 2a
5056;Adnet;56201 Adnet I;Kath. Pfarrkirche hl. Stephanus und Laurentius;;1;§ 2a
35231;Adnet;56231 Wimberg;Strubklamm-Kraftwerk;Wimberg 70;.186;Bescheid
40453;Adnet;56231 Wimberg;Reihenwohnhäuser (samt Betriebsleiterhaus);Wimberg 72-76, alle Nr.;"1/48; 1/49";Bescheid
5052;Adnet;56231 Wimberg;Pestkreuz;;1123/1;§ 2a
18793;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Heimatmuseum;Brunnbauerngasse 78;157;§ 2a
18871;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Kath. Pfarrkirche Dekanatskirche Unsere liebe Frau Geburt;;.1;§ 2a
18872;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Karner, Anna-Kapelle;;.1;§ 2a
18873;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Pfarrhof;;.2/1;§ 2a
18874;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Friedhof und Lourdeskapelle;;.1, 1;§ 2a
18875;Altenmarkt im Pongau;55301 Altenmarkt im Pongau;Dechantshofstall;;.2/1;§ 2a
11219;Anif;56502 Anif;Schloss mit Einrichtung und Park;Anif 1;305, 309, 316, 322/1;Bescheid
11222;Anif;56502 Anif;Bauernhof (Anlage);Fürstenweg 70;704/1;§ 2a
11227;Anif;56502 Anif;Kath. Pfarrkirche hl. Johannes der Täufer;Kirchenstraße 12;746/1;§ 2a
11218;Anif;56502 Anif;Kath. Pfarrkirche hl. Oswald;Römerstraße 7;421/1;§ 2a
11229;Anif;56502 Anif;Gutshof/Meierhof (herrschaftlich), Wirtschaftsgebäude des Schlosses Lasseregg;Schloss-Lasseregg-Straße 12;745/3;Bescheid
11228;Anif;56502 Anif;Schloss Lasseregg;Schloss-Lasseregg-Straße 16;745/1;Bescheid
11226;Anif;56502 Anif;Steinkreuz;;1129/4;§ 2a
72181;Annaberg-Lungötz;56003 Annaberg;Ehem. Mesnerhaus (Försterhaus);Annaberg 2;8/1;Bescheid
4897;Annaberg-Lungötz;56003 Annaberg;Kath. Pfarrkirche hl. Anna;Annaberg 33;.5, .188;§ 2a
4899;Annaberg-Lungötz;56003 Annaberg;Friedhofskapelle;;9;§ 2a
11269;Anthering;56402 Anthering;Pfarrhof;Bergstraße 1;2639;§ 2a
11268;Anthering;56402 Anthering;Kath. Pfarrkirche Mariae Himmelfahrt;Dorfplatz 1;1969;§ 2a
21936;Bad Gastein;55001 Badgastein;Bahnhof Bad Gastein;Bahnhofplatz 10;.239;Bescheid
21937;Bad Gastein;55001 Badgastein;Bahnhof Bad Gastein, Personalwohnhaus;Bahnhofplatz 11;.238;Bescheid
21939;Bad Gastein;55001 Badgastein;Wohnhaus, Pfarrhof, Haus St. Rupert;Bismarckstraße 12;.300;§ 2a
19149;Bad Gastein;55001 Badgastein;Pfarrhof;Bismarckstraße 14;.56;§ 2a
21934;Bad Gastein;55001 Badgastein;Kath. Filialkirche, hl. Nikolaus;Bismarckstraße 17;.78;§ 2a
19143;Bad Gastein;55001 Badgastein;Badeanlage, Naturdunstbad;Bismarckstraße 2;.40;§ 2a
21933;Bad Gastein;55001 Badgastein;Kath. Pfarrkirche, hll. Primus und Felizian/Preimskirche;Bismarckstraße 3;.45;§ 2a
10687;Bad Gastein;55001 Badgastein;Hotel Mirabell-Schwaigerhaus;Bismarckstraße 4;.60;Bescheid
19125;Bad Gastein;55001 Badgastein;Ehem. Kurhotel Austria;Kaiser Franz Josef-Straße 1;.26/1;Bescheid
19128;Bad Gastein;55001 Badgastein;Hotel/Pension, Haus Meran;Kaiser Franz Josef-Straße 11;.1/1;Bescheid
19127;Bad Gastein;55001 Badgastein;Hotel de l´Europe;Kaiser Franz Josef-Straße 14;.259;Bescheid
19129;Bad Gastein;55001 Badgastein;Villa Solitude;Kaiser Franz Josef-Straße 16;.149;Bescheid
10717;Bad Gastein;55001 Badgastein;Wohn- und Geschäftshaus/Kurhaus Quisisana;Kaiser Franz Josef-Straße 19;.148/2;Bescheid
10558;Bad Gastein;55001 Badgastein;Villa Victoria;Kaiser Franz Josef-Straße 20;.228;Bescheid
19132;Bad Gastein;55001 Badgastein;Villa Karlstein;Kaiser Franz Josef-Straße 22;.271;Bescheid
21935;Bad Gastein;55001 Badgastein;Evang. Pfarrkirche A.B., hl. Christophorus;Kaiser Franz Josef-Straße 23;.147;Bescheid
19131;Bad Gastein;55001 Badgastein;Villa Hubertus;Kaiser Franz Josef-Straße 24;.270, 32/2;Bescheid
19126;Bad Gastein;55001 Badgastein;Haus (Hotel)Weismayr;Kaiser Franz Josef-Straße 6;.150;Bescheid
19134;Bad Gastein;55001 Badgastein;Kaiser Wilhelm Denkmal;Kaiser Wilhelm-Promenade;259/4;§ 2a
19136;Bad Gastein;55001 Badgastein;Ehem. Josef Matejcek-Heim/Hotel Astoria;Kaiserhofstraße 10;.351;Bescheid
19135;Bad Gastein;55001 Badgastein;Hotel Mühlberger;Kaiserhofstraße 2;.166;Bescheid
19137;Bad Gastein;55001 Badgastein;Hotel Kaiserhof;Kaiserhofstraße 6;.233/1;Bescheid
345;Bad Gastein;55001 Badgastein;Friedhofskapelle;Kapellenweg 1;.62;§ 2a
9532;Bad Gastein;55001 Badgastein;Kurhaus Goldeck (Villa Excelsior);Reitlstraße 20;.16;Bescheid
13125;Bad Gastein;55001 Badgastein;Ehem. Kurmittelhaus Ankerbrotwerke;Schubertstraße 4;.264;Bescheid
341;Bad Gastein;55001 Badgastein;Wasserreservoir, Thermalwasserbehälter;Straße nach Kötschachtal;.373, 210/4;§ 2a
21843;Bad Gastein;55001 Badgastein;Altes Hotel Straubinger;Straubingerplatz 1;.28/3;Bescheid
19139;Bad Gastein;55001 Badgastein;Hotel Straubinger;Straubingerplatz 2;.28/1, .28/2, .36/1;Bescheid
7605;Bad Gastein;55001 Badgastein;Altes Postamtsgebäude;Straubingerplatz 3;.35;Bescheid
19142;Bad Gastein;55001 Badgastein;Hotel Badeschloss;Straubingerplatz 4;.30, .32;Bescheid
340;Bad Gastein;55001 Badgastein;Wohn- und Geschäftshaus, Haus am Wasserfall;Straubingerplatz 5;.29;Bescheid
338;Bad Gastein;55001 Badgastein;E-Werk/Umspannwerk, Kraftwerk am Wasserfall;Wasserfallstraße 7;.42;§ 2a
339;Bad Gastein;55001 Badgastein;Gartenportal, Portal zur Kaiser Franz Josefs Quelle;;125/1;§ 2a
342;Bad Gastein;55001 Badgastein;Straßenbrücke, Wasserfallbrücke;;"787/1; 770/3";§ 2a
23134;Bad Gastein;55003 Böckstein;Ehem. Haltestelle Böckstein;Blümlweg 7;.188;Bescheid
343;Bad Gastein;55003 Böckstein;Bauernhof (Anlage), Ullmanngut (Lukas-Lehen);Böcksteiner Bundesstraße 80;.83;§ 2a
344;Bad Gastein;55003 Böckstein;Bauernhof (Anlage), Hirschaugut;Hirschaustraße 5;.5;Bescheid
19151;Bad Gastein;55003 Böckstein;Comini Villa (Bliemhäusl);K. H. Waggerl-Straße 31;.95;Bescheid
21264;Bad Gastein;55003 Böckstein;ehem. Direktionsvilla;Karl Imhof-Ring 1;.22/1;Bescheid
21271;Bad Gastein;55003 Böckstein;"Salzmagazin, Salzstadl; Montanmuseum (Brennholzmagazin)";Karl Imhof-Ring 10;.19;Bescheid
74816;Bad Gastein;55003 Böckstein;Schule;Karl Imhof-Ring 12;.18;§ 2a
21267;Bad Gastein;55003 Böckstein;Stall, Säumerstall;Karl Imhof-Ring 2;.21;Bescheid
21272;Bad Gastein;55003 Böckstein;Pfarrhof;Karl Imhof-Ring 20;.15/2;Bescheid
21274;Bad Gastein;55003 Böckstein;Brunnen, Steintrog;Karl Imhof-Ring 20, vor;132/4;§ 2a
21275;Bad Gastein;55003 Böckstein;Wohnhaus, Alte Schmiede;Karl Imhof-Ring 27;.24;Bescheid
21265;Bad Gastein;55003 Böckstein;Ehem. Pochwerk, Werkmeisterhaus;Karl Imhof-Ring 3, 5;.22/3, .22/2;Bescheid
21266;Bad Gastein;55003 Böckstein;Wäscherhaus (Arbeiterhaus);Karl Imhof-Ring 8;.20;Bescheid
21270;Bad Gastein;55003 Böckstein;Ehem. Goldschlämmanlage;Karl Imhof-Ring 9a;.23/2;Bescheid
21268;Bad Gastein;55003 Böckstein;Colloredohaus, Imhof-Stöckl;Karl Imhof-Ring 9b;.23/1;Bescheid
21263;Bad Gastein;55003 Böckstein;Kath. Pfarrkirche hl. Maria Mutter vom Guten Rat;Siegmundsweg 1;.13;§ 2a
21799;Bad Gastein;55003 Böckstein;Landhaus Herta, Vereins- und Lesehaus der Arbeiter Böcksteins;Stöcklstraße 3;253/19;Bescheid
8780;Bad Gastein;55003 Böckstein;Ehem. Bergstation mit Achslagertürmen der Radhausbergbahn;;432/1, .124, .125;Bescheid
23130;Bad Gastein;55003 Böckstein;Pulverturm;;.51;Bescheid
23135;Bad Gastein;55003 Böckstein;Tauerntunnel, Tunnelportal-Nord, Salzburger Seite;;509;Bescheid
21273;Bad Gastein;55003 Böckstein;Gusseisenbrunnen;;141/1;§ 2a
23125;Bad Gastein;55003 Böckstein;Schmerzensmannkapelle;;135;§ 2a
23158;Bad Hofgastein;55002 Bad Hofgastein;Gasthaus, Schweizerhof;Alexander-Moser-Allee 2;.93;Bescheid
1419;Bad Hofgastein;55002 Bad Hofgastein;Bezirksgericht Gastein (ehem. Villa Pyrker);Gerichtsstraße 3;.193;Bescheid
23190;Bad Hofgastein;55002 Bad Hofgastein;Haltestelle Bad Hofgastein;Haltestellenweg 128;.215;Bescheid
23193;Bad Hofgastein;55002 Bad Hofgastein;Jagdschlössl Weinetsberg;Haltestellenweg 132;.218;Bescheid
23145;Bad Hofgastein;55002 Bad Hofgastein;Friedhof;Hamplweg 10;"263/2; 263/4, 263/5, 263/6, 263/9";§ 2a
23161;Bad Hofgastein;55002 Bad Hofgastein;Wasserschloss, Kaiser-Franz-Josephs-Wasserleitung;Höhenweg 14;.205, 286/5;§ 2a
23143;Bad Hofgastein;55002 Bad Hofgastein;Kath. Pfarrkirche Mariae Himmelfahrt;Höhenweg 8;678;§ 2a
23164;Bad Hofgastein;55002 Bad Hofgastein;Kaiser Franz I. Denkmal;Kaiser-Franz-Platz;168;§ 2a
23147;Bad Hofgastein;55002 Bad Hofgastein;Annenkapelle;Kronwald;.190;§ 2a
23165;Bad Hofgastein;55002 Bad Hofgastein;Hotel/Pension, Rheinischer Hof;Kurgartenstraße 20;.226;§ 2a
23167;Bad Hofgastein;55002 Bad Hofgastein;Kurhaus und Gemeindeamt;Kurpromenade 2-4;.225;§ 2a
23146;Bad Hofgastein;55002 Bad Hofgastein;Evang. Pfarrkirche A.B., Evangelische Heilskirche;Martin-Lodinger-Straße 5;100/10;§ 2a
23144;Bad Hofgastein;55002 Bad Hofgastein;Pfarrhof;Pfarrgasse 6;.57;§ 2a
23157;Bad Hofgastein;55002 Bad Hofgastein;Kurhaus Rübezahl;Pyrkerstraße 13;.80;Bescheid
23189;Bad Hofgastein;55002 Bad Hofgastein;ehem. Verweshaus, Kurhaus Bräumoser und Stöckl;Salzburger Straße 2;".19; .18";Bescheid
23201;Bad Hofgastein;55009 Vorderschneeberg;Schmelzofen Angertal;Gadauner Grundalm;1148;Bescheid
73241;Bad Hofgastein;55009 Vorderschneeberg;Weitmoserschlössl;Schloßgasse 14;.73, 474, 473;Bescheid
17537;Bad Hofgastein;55009 Vorderschneeberg;Angerschluchtbrücke der Tauernbahn;Vorderschneeberg 40;1263;Bescheid
23191;Bad Hofgastein;55010 Wieden;Bahnhof Bad Hofgastein;Breitenberg 27;.151;Bescheid
128443;Bergheim;56503 Bergheim I;Gesamtanlage Maria Sorg der St. Petrus-Claver-Sodalität;Maria-Sorg-Straße 6;.118, .120/1;§ 2a
11275;Bergheim;56503 Bergheim I;Pfarrhof, Dechantshof;Pfarrweg 3;186/1;§ 2a
128442;Bergheim;56503 Bergheim I;Gesamtanlage Maria Plain mit Kalvarienberganlage und Schmerzenskapelle;Plainbergweg 38;".179, .182, .184, .185, .188, 1607, 1608, 1609, 1623; 1605";§ 2a
128444;Bergheim;56503 Bergheim I;Gesamtanlage ehem. Schloss Radeck mit Schlosskapelle;Radeckerweg 5;1308/4;Bescheid
11273;Bergheim;56503 Bergheim I;Dekanatskirche hl. Georg;;.20;§ 2a
11274;Bergheim;56503 Bergheim I;Friedhofskapelle hl. Laurentius;;.22;§ 2a
11276;Bergheim;56503 Bergheim I;Wappensteine Erzbischof Paris Lodron;;1698/2;§ 2a
13770;Bergheim;56543 Voggenberg;Römische Villa Kerath;Kerath;"1290; 1291; 1300";Bescheid
11327;Bergheim;56543 Voggenberg;Hofkapelle des Korbergutes;Korbweg 2;1236/1;Bescheid
128446;Berndorf bei Salzburg;56504 Berndorf;Gesamtanlage Kirchhofanlage Berndorf;Sportplatzstraße 4 u. a.;"3313; 261, 270/1";Bescheid
10737;Berndorf bei Salzburg;56504 Berndorf;Kriegerdenkmal;;3246;§ 2a
23768;Bischofshofen;55501 Bischofshofen;Wohnhaus, Lebzelterhaus;Alte Bundesstraße 1;.102;Bescheid
23731;Bischofshofen;55501 Bischofshofen;Geschäftslokal, Tulayahaus;Bahnhofstraße 40;.691;Bescheid
23217;Bischofshofen;55501 Bischofshofen;Pfarrhof;Franz-Mohshammer-Platz 2;.41/1;§ 2a
23765;Bischofshofen;55501 Bischofshofen;Schule;Gasteiner Straße 11;.614;§ 2a
23767;Bischofshofen;55501 Bischofshofen;Hauptschule;Hauptschulstraße 18;.694;§ 2a
23213;Bischofshofen;55501 Bischofshofen;Gräberfeld Pestfriedhof;Pestfriedhof;589/1, 589/2;Bescheid
23748;Bischofshofen;55501 Bischofshofen;Rathaus;Rathausplatz 1;.57;§ 2a
23737;Bischofshofen;55501 Bischofshofen;Wohnhaus;Rathausplatz 3;.52/2;§ 2a
23618;Bischofshofen;55501 Bischofshofen;Kastenturm;Rathausplatz 5;.58;Bescheid
23215;Bischofshofen;55501 Bischofshofen;Kath. Pfarrkirche hl. Maximilian;;.42;§ 2a
23220;Bischofshofen;55501 Bischofshofen;Kath. Filialkirche Unsere liebe Frau;;.38;§ 2a
23223;Bischofshofen;55501 Bischofshofen;Friedhof, Friedhofsmauer - Kriegerdenkmal;;173;§ 2a
23230;Bischofshofen;55501 Bischofshofen;Georgikirche;;.68;§ 2a
23231;Bischofshofen;55501 Bischofshofen;Burgruine Bachsfall;;589/1;§ 2a
23775;Bischofshofen;55502 Buchberg;Brechelbad beim Oberlaubichlgut;Buchberg 8;194/1;Bescheid
24291;Bischofshofen;55514 Winkl;Kath. Filialkirche Mariae Himmelfahrt in Pöham;Alpfahrt 34;.273;§ 2a
74957;Bischofshofen;55514 Winkl;Kreuzbergkirche;Kreuzberg 1;.278;§ 2a
23780;Bischofshofen;55514 Winkl;Missionshaus St. Rupert;Kreuzberg 1+2;.267, .242;§ 2a
23774;Bischofshofen;55514 Winkl;Kath. Filialkirche hll. Primus und Felizian in Buchberg;Kreuzberg 3;160/2;§ 2a
23781;Bischofshofen;55514 Winkl;Friedhof und Friedhofskapelle;;93/1;§ 2a
23783;Bischofshofen;55514 Winkl;Figur;;99;§ 2a
35245;Bramberg am Wildkogel;57001 Bramberg;Weyerturm/Ruine Weier;Bramberg am Wildkogel;.126/1;Bescheid
67529;Bramberg am Wildkogel;57001 Bramberg;Totenkapelle;Bramberg am Wildkogel;.4;§ 2a
70307;Bramberg am Wildkogel;57001 Bramberg;altes Mesner- und Schulhaus;Hadergasse 7;8;Bescheid
60374;Bramberg am Wildkogel;57001 Bramberg;Pfarrhof;Kirchenstraße 1;.1/1;§ 2a
60375;Bramberg am Wildkogel;57001 Bramberg;Kath. Pfarrkirche hll. Laurentius und Bartholomäus;Kirchenstraße 1;.5;§ 2a
67530;Bramberg am Wildkogel;57001 Bramberg;Heimatmuseum, Weyerhofmühle beim Wilhelmgut;Weichseldorf 27;.70;§ 2a
61308;Bramberg am Wildkogel;57001 Bramberg;Ortskapelle hl. Sebastian in Weyer;Weyer;.113;§ 2a
1852;Bramberg am Wildkogel;57014 Mühlbach;Ortskapelle, hll. Gregor und Florian, Dorferkapelle;Dorferau;.115;Bescheid
60587;Bramberg am Wildkogel;57014 Mühlbach;Hans Panzl-Denkmal;Mühlbach;512/2;§ 2a
75640;Bramberg am Wildkogel;57014 Mühlbach;Verweserhaus;Mühlbach 1;.87, .84;§ 2a
35454;Bramberg am Wildkogel;57014 Mühlbach;Verwalterwirt, Verwalterhaus;Mühlbach 2;.83;Bescheid
75974;Bruck an der Großglocknerstraße;57212 St. Georgen;Bauernhof (Anlage), Walchergut;Grieserstraße 7;.92;Bescheid
35766;Bruck an der Großglocknerstraße;57212 St. Georgen;Schloss Heuberg;Heubergweg 15;.103;Bescheid
61060;Bruck an der Großglocknerstraße;57212 St. Georgen;Kath. Pfarrkirche hl. Georg;;.44;§ 2a
35246;Bruck an der Großglocknerstraße;57303 Bruck;"Piffhof; gotische Halle (ehem. Stall)";Bahnhofstraße 11;77/1;Bescheid
61217;Bruck an der Großglocknerstraße;57303 Bruck;Kath. Pfarrkirche hl. Maria und Friedhof;Bruck;.1, 644/2;§ 2a
75665;Bruck an der Großglocknerstraße;57303 Bruck;Friedhofskapelle;Friedhofweg 2;.155;§ 2a
129340;Bruck an der Großglocknerstraße;57309 Hundsdorf;Gesamtanlage Caritasanstalt St. Anton;Kinderdorfstrasse 12 u. a.;.1, .2, .3, .16/1, .19, 31, 32, 33, 34, 82/2, 98;Bescheid
12903;Bruck an der Großglocknerstraße;57309 Hundsdorf;Schloss Fischhorn;Zellerstraße 38;".79; 451/1";Bescheid
60398;Dienten am Hochkönig;57202 Dienten;Pfarrhof;Dorf 16;.108;§ 2a
75708;Dienten am Hochkönig;57202 Dienten;Kastenkreuz;Dorf 4;43/1;§ 2a
60396;Dienten am Hochkönig;57202 Dienten;Altes Gemeindehaus;Dorf 48;.73;Bescheid
60400;Dienten am Hochkönig;57202 Dienten;Kath. Pfarrkirche hl. Nikolaus und Friedhof;Dorf Dienten;.122, 45;§ 2a
8934;Dienten am Hochkönig;57203 Dientenbach;Bauernhaus, Grüneggut;Schattberg 15;.126;Bescheid
128439;Dorfbeuern;56404 Dorfbeuern;Gesamtanlage Benediktinerkloster Stift Michaelbeuern;Michaelbeuern 1 u. a;".72,  694, 696; .73, 664; .22";§ 2a
11334;Dorfbeuern;56404 Dorfbeuern;Stiftskellerei;Michaelbeuern 2;.70;§ 2a
11329;Dorfbeuern;56404 Dorfbeuern;Kath. Pfarrkirche hll. Nikolaus und Johannes d. T.;;1428;§ 2a
23839;Dorfgastein;55004 Dorfgastein;Pfarrhof;Dorfgastein 1;.3;§ 2a
23845;Dorfgastein;55004 Dorfgastein;Schule;Dorfgastein 56;.192;§ 2a
23831;Dorfgastein;55004 Dorfgastein;Kath. Pfarrkirche hll. Rupert und Virgil;;.1;§ 2a
23847;Dorfgastein;55004 Dorfgastein;Friedhof;;2;§ 2a
23849;Dorfgastein;55004 Dorfgastein;Annakapelle;;287/6;§ 2a
23855;Dorfgastein;55004 Dorfgastein;Kilometer-/Meilenstein;;1223/2;§ 2a
23851;Dorfgastein;55007 Klammstein;Burg Klammstein;Unterberg 35;.138, 656/2;Bescheid
23861;Dorfgastein;55007 Klammstein;Figuren;;1602/2;§ 2a
23909;Eben im Pongau;55303 Eben im Pongau;Aufnahmsgebäude;Hauptstraße 43;.53;Bescheid
23915;Eben im Pongau;55303 Eben im Pongau;Friedhofskapelle, Totenkapelle;;494/18;§ 2a
23916;Eben im Pongau;55303 Eben im Pongau;Kath. Pfarrkirche  hl. Maria;;.123;§ 2a
60434;Eben im Pongau;55308 Gasthof;"Fürstenkasten; Tauernstraßenmuseum";;.1;Bescheid
23894;Eben im Pongau;55308 Gasthof;"Ehem. Bauernhof, Gasthofgut; Raststation";;.4;Bescheid
10740;Ebenau;56506 Ebenau II;Kath. Pfarrkirche  hl. Florian;Am Kirchberg 5;63/5;§ 2a
10765;Ebenau;56506 Ebenau II;Friedhof und Kapelle;Am Kirchberg 5, bei;63/5;§ 2a
10768;Ebenau;56506 Ebenau II;Pfarrhof;Am Kirchberg 7;1;§ 2a
10767;Ebenau;56506 Ebenau II;Gemeindehaus, Fürstenstöckl, Heimatmuseum, ehem. Schmelzhütte;Messingstraße 29, 31;".4/1; 7";§ 2a
11383;Elixhausen;56507 Elixhausen;Schloss Ursprung;Schloß Ursprung;1030/1;§ 2a
11372;Elixhausen;56507 Elixhausen;Kath. Pfarrkirche hll. Bartholomäus und Vitus;;612/2;§ 2a
11374;Elixhausen;56507 Elixhausen;Bildstock, sog. Pestkreuz;;612/2;§ 2a
11382;Elixhausen;56507 Elixhausen;Bildstock, Dreibrüderkapelle;;1061;§ 2a
10803;Elsbethen;56508 Elsbethen;Ansitz Goldenstein;Goldensteinstraße 2;355;§ 2a
10805;Elsbethen;56508 Elsbethen;Erzherzog-Rainer-Kaserne;Halleiner Landesstraße 24;476;Bescheid
10801;Elsbethen;56508 Elsbethen;Kath. Pfarrkirche hl. Elisabeth;;348;§ 2a
10809;Elsbethen;56508 Elsbethen;Grenzstein;;349;§ 2a
10824;Elsbethen;56511 Gaisberg II;Bauernhof (Anlage) Fagerreit;Vorderfager 29;1096;§ 2a
10814;Elsbethen;56523 Höhenwald;Ehrentrudis-Alm-Kapelle;Gfalls 9;182;§ 2a
8441;Elsbethen;56547 Aigen II;"""Stanzinghof"", Marienheim mit Wirtschaftsgebäude";F.W.-Raiffeisen-Straße 1;"919/5; 919/6; 919/3";Bescheid
11417;Eugendorf;56510 Eugendorf;Pfarrhof;Dorf 21;.67;§ 2a
11422;Eugendorf;56510 Eugendorf;Bauernhof (Anlage), Mühlberggut;Dorf 40;.35;Bescheid
11413;Eugendorf;56510 Eugendorf;Sog. Pestsäule;Pfarrkirche, bei;605/3;§ 2a
11421;Eugendorf;56510 Eugendorf;Kath. Filialkirche hl. Leonhard in Mühlberg;;.39/1;§ 2a
11385;Eugendorf;56510 Eugendorf;Kath. Pfarrkirche hl. Martin;;.68;§ 2a
11418;Eugendorf;56525 Kirchberg;Kath. Filialkirche hl. Georg;Am Kirchberg 3;585;§ 2a
60591;Eugendorf;56533 Neuhofen;Römische Villa Kraiwiesen;Steinmauern;"1091, 1093; 1111, 1112, 1114, 1126, 1128";Bescheid
130655;Eugendorf;56533 Neuhofen;Burg Kalham;;"2023; 2022, 1996";Bescheid
11419;Eugendorf;56533 Neuhofen;Kath. Filialkirche hl. Jakobus d. Ä. in Unzing;;.48;§ 2a
11424;Faistenau;56604 Faistenau;Kath. Pfarrkirche hl. Jakobus d. Ä.;;.1;§ 2a
11425;Faistenau;56604 Faistenau;Friedhof, Kirchhof;;.1;§ 2a
8017;Faistenau;56613 Vordersee;Forstverwaltung Hintersee;Vordersee 56;.89, 598;Bescheid
23927;Filzmoos;55305 Filzmoos;Kath. Pfarrkirche hll. Petrus und Paulus;;.1;§ 2a
23929;Filzmoos;55305 Filzmoos;Ursprungskapelle;;21/6;§ 2a
23944;Flachau;55306 Flachau;Bürgerhaus, Ehem. Verweserhaus;Flachau 1;92/1, .33;§ 2a
23945;Flachau;55306 Flachau;Wohnhaus;Flachau 111;91/3, .33;§ 2a
23940;Flachau;55306 Flachau;Pfarrhof;Flachau 2;.32, 64;§ 2a
23986;Flachau;55306 Flachau;Herz Jesu-Kapelle;Hafeichtalm;593/3;§ 2a
23937;Flachau;55306 Flachau;Kath. Pfarrkirche Unbefleckte Empfängnis Mariae;;.31;§ 2a
24012;Flachau;55309 Höch;Schloss Höch;Höch 1;.123, 564;Bescheid
24011;Flachau;55309 Höch;Prechtlkapelle;Höch 62, bei;683/1, 689;§ 2a
24000;Flachau;55318 Reitdorf;Reitdorferwirt, Reitdorfer Taverne;Reitdorf 1;.1;Bescheid
24006;Flachau;55318 Reitdorf;Bauernhaus, Rabenlehen (Reithlehen);Reitdorf 15;.16;Bescheid
24014;Forstau;55307 Forstau;Pfarrhof;Forstau 2;.2;§ 2a
24013;Forstau;55307 Forstau;Kath. Pfarrkirche hl. Leonhard;;.1;§ 2a
24015;Forstau;55307 Forstau;Forsthauskapelle;;.216;§ 2a
24016;Forstau;55307 Forstau;Lourdeskapelle;;.208;§ 2a
35316;Fusch an der Großglocknerstraße;57306 Fusch;Kath. Pfarrkirche hll. Ägidius und Martin;Fusch;.15;§ 2a
75717;Fusch an der Großglocknerstraße;57306 Fusch;Großglockner-Hochalpenstraße;Taxenbacher Fusch;498/1, 774/6, 774/7, 774/8, 774/9, 796/2, 1528, 1529, 1530/1, 1530/5;Bescheid
61224;Fusch an der Großglocknerstraße;57306 Fusch;Wegkapelle hl. Katharina;Zeller Fusch 1, gegenüber;.53;§ 2a
67571;Fusch an der Großglocknerstraße;57306 Fusch;Hubertus-, Wolfgangs-Kapelle;;.63/1;§ 2a
10790;Fuschl am See;56102 Fuschl;Packwerkbau im Fuschlsee;Fuschlsee;270/1;Bescheid
10796;Fuschl am See;56102 Fuschl;Kath. Pfarrkirche hl. Erasmus;;1158;§ 2a
10799;Fuschl am See;56102 Fuschl;Sägmühlkapelle;;1243/4;§ 2a
24049;Goldegg;55103 Buchberg;Bauernhof (Anlage), Hinterentfeldengut (Hinterlaffa);Buchberg 28;341;Bescheid
24039;Goldegg;55103 Buchberg;Bauernhaus, Maierhof/Moargut;Maierhof 1;815;Bescheid
24032;Goldegg;55108 Goldegg;Brunnen, Florianisäule;Hofmark;1315/5;§ 2a
24025;Goldegg;55108 Goldegg;Schloss Goldegg;Hofmark 1;.1;Bescheid
24028;Goldegg;55108 Goldegg;Altes Gemeindehaus, Baderhaus;Hofmark 15;.12;Bescheid
24030;Goldegg;55108 Goldegg;Alter Pfarrhof;Hofmark 17;.10/1;Bescheid
24024;Goldegg;55108 Goldegg;Schlösschen Judenhof (Sonnhof);March 1;.100;Bescheid
24019;Goldegg;55108 Goldegg;Kath. Pfarrkirche hl. Georg;;.2/1;§ 2a
24022;Goldegg;55108 Goldegg;Friedhofskreuz;;.2/2;§ 2a
24043;Goldegg;55108 Goldegg;Kruzifix/Kreuz;;161/2;§ 2a
24034;Goldegg;55136 Weng;Kath. Filialkirche hl. Anna;;.26;§ 2a
4801;Golling an der Salzach;56207 Golling;Burg Golling;Markt 1;.41;§ 2a
