ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
128917;Hohenems;92004 Hohenems;Mauer bei Schlossplatz 10;Schlossplatz 10, bei;124;Bescheid
6934;Hohenems;92004 Hohenems;Palast Hohenems;Schlossplatz 8;.3/1, .3/2;Bescheid
6933;Hohenems;92004 Hohenems;ehem. Schule und Mikwe;Schulgasse 1;.96;Bescheid
3459;Hohenems;92004 Hohenems;Jüdischer Friedhof;Schwefelbergweg;858;Bescheid
6932;Hohenems;92004 Hohenems;Villa Anton Rosenthal;Schweizer Straße 1;.173;Bescheid
128958;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 10;.122, .123;Bescheid
128959;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 11;.174;Bescheid
128960;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 13;.176;Bescheid
6924;Hohenems;92004 Hohenems;Bürgerhaus, Ehem. Kaffeehaus Kitzinger;Schweizer Straße 15;.177;Bescheid
7728;Hohenems;92004 Hohenems;Ehem. Brettauer-Haus;Schweizer Straße 17;.159;Bescheid
6931;Hohenems;92004 Hohenems;Bürgerhaus;Schweizer Straße 2;.155;Bescheid
6923;Hohenems;92004 Hohenems;Ehem. Synagoge;Schweizer Straße 21;".120; .118";Bescheid
128961;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 25;.115;Bescheid
7729;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 29;.107;Bescheid
7727;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 3;116/2;Bescheid
7730;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 31;.106;Bescheid
6922;Hohenems;92004 Hohenems;Bürgerhaus, Elkan-Haus;Schweizer Straße 35;.102/1;Bescheid
7731;Hohenems;92004 Hohenems;Wohnhaus;Schweizer Straße 37;.811;Bescheid
6930;Hohenems;92004 Hohenems;ehem. Löwenberghaus;Schweizer Straße 4;".156/2; .156/1";Bescheid
6929;Hohenems;92004 Hohenems;Villa Heimann-Rosenthal, Burtscher-Villa, Jüdisches Museum;Schweizer Straße 5;.170;Bescheid
6928;Hohenems;92004 Hohenems;Bürgerhaus;Schweizer Straße 6;.157;Bescheid
6927;Hohenems;92004 Hohenems;Wohn- und Geschäftshaus;Schweizer Straße 7;.169;Bescheid
6926;Hohenems;92004 Hohenems;Bürgerhaus;Schweizer Straße 8;.158;Bescheid
6925;Hohenems;92004 Hohenems;Brettauerhaus;Schweizer Straße 9;.168, .186;Bescheid
6895;Hohenems;92004 Hohenems;Kapelle hl. Sebastian und hl. Antonius;St.-Anton-Straße;.344;§ 2a
6279;Hohenems;92004 Hohenems;Friedhofsanlage;St.-Anton-Straße;440/1;§ 2a
6918;Hohenems;92004 Hohenems;Kapelle hl. Karl Borromäus;St.-Karl-Straße;.189;§ 2a
6739;Hohenems;92004 Hohenems;Kapelle hl. Josef;Unterklienstraße 6;.827;§ 2a
128919;Hohenems;92004 Hohenems;Mauer bei der Kapelle hl. Karl;;"139/1; 139/2; 138";Bescheid
128918;Hohenems;92004 Hohenems;Mauer bei der Pfarrkirche;;"1; 4, .18";Bescheid
128920;Hohenems;92004 Hohenems;Mauer des Pfarrgartens;;121;Bescheid
615;Hohenweiler;91112 Hohenweiler;Kath. Pfarrkirche  hl. Georg;Dorf 15;.20;§ 2a
620;Hohenweiler;91112 Hohenweiler;Pfarrhof;Dorf 16;.19;§ 2a
71101;Hohenweiler;91112 Hohenweiler;Wohnhaus, ehem. Mesnerhaus;Dorf 18;.23;Bescheid
618;Hohenweiler;91112 Hohenweiler;Zisterzienserinnenabtei Mariastern;Gwiggen 1, 3;.90/1, .89, 822, 834, 1386/3;Bescheid
617;Hohenweiler;91112 Hohenweiler;Kapelle hl. Franz Xaver;Oberdorf 66, OG;66;§ 2a
130028;Hohenweiler;91112 Hohenweiler;Römische Villa Leutenhofen;Schatten;1436;Bescheid
616;Hohenweiler;91112 Hohenweiler;Brunnen;;1310/2;§ 2a
129805;Hohenweiler;91112 Hohenweiler;Burgruine Neu-Schönstein;;850;Bescheid
22191;Hörbranz;91113 Hörbranz;Bauernhaus;Am Berg 6;.218;Bescheid
323;Hörbranz;91113 Hörbranz;Kapelle hl. Rochus;Am Giggelstein;.210, 1648;§ 2a
130336;Hörbranz;91113 Hörbranz;Wehranlage/befestigte Siedlung der Röm. Kaiserzeit, Burgus Erlach;Erlach;1696/1;Bescheid
326;Hörbranz;91113 Hörbranz;Kapelle Mariahilf;Leiblach;.113, 685/1;§ 2a
328;Hörbranz;91113 Hörbranz;Volksschule;Lindauer Straße 57;20/9;§ 2a
331;Hörbranz;91113 Hörbranz;Gasthaus Zur Traube mit Wirtschaftsgebäude und Bienenbau;Lindauer Straße 64;"205/1; 205/3";Bescheid
325;Hörbranz;91113 Hörbranz;Salvatorkolleg Alberloch/Lochau, Hörbranz;Lochauer Straße 107;".134/1; .135";§ 2a
322;Hörbranz;91113 Hörbranz;Kath. Pfarrkirche  hl. Martin;;.1;§ 2a
329;Hörbranz;91113 Hörbranz;Kriegerdenkmal;;.2;§ 2a
88286;Innerbraz;90009 Innerbraz;Tobelhof samt Wirtschaftsgebäude;Am Tobelhof 2;.72/1, .71/3, .69;Bescheid
88170;Innerbraz;90009 Innerbraz;Kath. Pfarrkirche, hl. Nikolaus und Friedhof;Arlbergstraße 1;.1, 1;§ 2a
88175;Innerbraz;90009 Innerbraz;Bauernhaus;Arlbergstraße 31;99/1;Bescheid
88172;Innerbraz;90009 Innerbraz;Gasthof Rössle;Arlbergstraße 61;.2;Bescheid
88285;Innerbraz;90009 Innerbraz;Flur-/Wegkapelle, hl. Wolfgang;Gatschief;.229;§ 2a
79649;Innerbraz;90009 Innerbraz;Ehem. Frühmesshaus;Kirchweg 11;.62;§ 2a
88177;Innerbraz;90009 Innerbraz;Flur-/Wegkapelle, hl. Magnus;Kraftwerksiedlung, bei;.92;§ 2a
88180;Innerbraz;90009 Innerbraz;Mariahilf-Kapelle;Mühleplatz;.136;§ 2a
88178;Innerbraz;90009 Innerbraz;Gasthaus, ehem. Gasthof Linde;Mühleplatz 4;.135;§ 2a
88284;Innerbraz;90009 Innerbraz;Aufnahmsgebäude Hintergasse;;.195;Bescheid
48678;Kennelbach;91114 Kennelbach;Villa Grünau samt Brücke, Tuffsteingrotte und Brunnenhaus;Friedrich-Schindler-Straße 1;".228,1850/1; .697";Bescheid
22926;Kennelbach;91114 Kennelbach;Kapelle Mariahilf auf der Halden;Haldenweg 10;.217;§ 2a
22941;Kennelbach;91114 Kennelbach;Bauernhof (Anlage), Klosterhof;Im Klosterhof 1;.172;Bescheid
22916;Kennelbach;91114 Kennelbach;Kath. Pfarrkirche hl. Josef;Im Klosterhof 2;.177;Bescheid
22915;Kennelbach;91114 Kennelbach;Aufbahrungshalle;Im Klosterhof 4;.176;§ 2a
21806;Kennelbach;91114 Kennelbach;Aussichtswarte, Cosmus-Jenny-Ruhe;Langener Straße;1497/3;Bescheid
22919;Kennelbach;91114 Kennelbach;Kameradschafts- und Badehaus mit Schindlersaal;Wuhrkopfweg 1;.195;Bescheid
22917;Kennelbach;91114 Kennelbach;Friedhof christlich;;1810/3;§ 2a
65740;Klaus;92111 Klaus;Lourdeskapelle;Tschütsch;.187;§ 2a
65415;Klaus;92111 Klaus;Kath. Pfarrkirche hl. Agnes und Friedhof;Walgaustraße;.80, 407;§ 2a
96542;Klaus;92111 Klaus;Kriegerdenkmal, (Franzosenkapelle);;719/11;§ 2a
88224;Klösterle;90010 Klösterle;Kapelle, Schmerzhafte Maria;Danöfen 289;.289;§ 2a
88219;Klösterle;90010 Klösterle;Kath. Pfarrkirche, hl. Johannes der Täufer;Klösterle 1;.1;§ 2a
88291;Klösterle;90010 Klösterle;Wohnhaus, Haus Sibille;Klösterle 69;.8;§ 2a
88212;Klösterle;90010 Klösterle;Tunnelportal Langen;Langen am Arlberg;1615/1;Bescheid
88217;Klösterle;90010 Klösterle;Expositurkirche hl. Theresia vom Kinde Jesu mit Friedhof und Ummauerung;Langen am Arlberg 316;.316, 590/7;§ 2a
88213;Klösterle;90010 Klösterle;Kath. Pfarrkirche, Unserer Lieben Frau Mariä Geburt mit Friedhof;Stuben 24;".193/1, 1323; .193/2";§ 2a
65742;Klösterle;90010 Klösterle;Kapelle, 14 Nothelfer;;.311;§ 2a
88233;Klösterle;90010 Klösterle;Lourdeskapelle;;19;§ 2a
30865;Koblach;92112 Koblach;Ansitz, Birkach;Birken 17a;2164/1;Bescheid
66405;Koblach;92112 Koblach;Burgruine  Neuburg;;1903;§ 2a
65744;Koblach;92112 Koblach;Kapelle hl. Rochus;;.81;§ 2a
65427;Koblach;92112 Koblach;Kath. Pfarrkirche hl. Kilian;;.34;§ 2a
28221;Krumbach;91009 Krumbach;Mesnerhaus;Dorf 4;.155;Bescheid
17925;Krumbach;91009 Krumbach;"Ehem. Bauernhof ""Knappahüsle""";Ladau 166;.164;Bescheid
17931;Krumbach;91009 Krumbach;Villa Diana;Oberkrumbach 123;.216;Bescheid
17930;Krumbach;91009 Krumbach;Straßenbrücke, Gießenbrücke;;1984;§ 2a
17926;Krumbach;91009 Krumbach;Kath. Pfarrkirche hl. Martin;;.1;§ 2a
130005;Langen bei Bregenz;91115 Langen;Gasthaus Hirschen;Dorf 1;.8;Bescheid
19795;Langen bei Bregenz;91115 Langen;Kapelle hl. Maria Heimsuchung;Hirschbergsau;.77;§ 2a
19793;Langen bei Bregenz;91115 Langen;Kath. Pfarrkirche hl. Sebastian;;.1;§ 2a
19794;Langen bei Bregenz;91115 Langen;Fatimakapelle am Stollen;;.235;§ 2a
22937;Langenegg;91013 Oberlangenegg;Bauernhaus,  Anwesen Bach;Bach 57;481/5;§ 2a
22936;Langenegg;91013 Oberlangenegg;Bauernhaus;Berkmann 19;459/2;Bescheid
22929;Langenegg;91013 Oberlangenegg;Pfarrhof;Kirchdorf 1;31;§ 2a
475;Langenegg;91013 Oberlangenegg;Gasthaus, Adler;Kirchdorf 7;13/4;Bescheid
9586;Langenegg;91013 Oberlangenegg;Bauernhaus, Rotes Haus, ehem. Gasthof Engel, Brauhaus;Kirchdorf 9;.12;Bescheid
22932;Langenegg;91013 Oberlangenegg;Kath. Pfarrkirche Unsere Liebe Frau Mariä Heimsuchung;;.5;§ 2a
22933;Langenegg;91020 Unterlangenegg;Kapelle St. Michael in Finkenbühl;;.30/2;§ 2a
103552;Laterns;92113 Laterns;Badehaus Laterns;Bad Laterns 2;1898;§ 2a
65747;Laterns;92113 Laterns;Wegkapelle hll. Maria und Antonius;Bad Laterns, bei;.470;§ 2a
96338;Laterns;92113 Laterns;Bauernhof (Anlage);Furxstraße 10;.61;§ 2a
65748;Laterns;92113 Laterns;Kapelle Maria Schnee;Laternserstraße;.169;§ 2a
96334;Laterns;92113 Laterns;Pfarrhof;Laternserstraße 10;.473;§ 2a
65410;Laterns;92113 Laterns;Expositurkirche Unsere Liebe Frau Mariahilf;Laternserstraße 87a;.487;§ 2a
65749;Laterns;92113 Laterns;Kapelle hl. Martin;Wies;.464;§ 2a
103551;Laterns;92113 Laterns;Gasthaus Bad Laterns;;1898;§ 2a
65434;Laterns;92113 Laterns;Kath. Pfarrkirche hl. Nikolaus und Friedhof;;.1, 1/1;§ 2a
12439;Lauterach;91116 Lauterach;Bahnhof, Alter Bahnhof;Bahnhofstraße 9;.28/5;Bescheid
17897;Lauterach;91116 Lauterach;Redemptoristinnenkloster und -kirche Maria Verkündigung (St. Josef);Bundesstraße 38, 40;.177, .188/2, .188/3;§ 2a
19455;Lauterach;91116 Lauterach;Kath. Pfarrkirche hl. Georg;Bundesstraße 79;.160;§ 2a
19454;Lauterach;91116 Lauterach;Gasthaus Bären;Harderstraße 2;".233; .378";Bescheid
17896;Lauterach;91116 Lauterach;Friedhof christlich;Hofsteigstraße 1;1, 2, 3;§ 2a
17904;Lauterach;91116 Lauterach;Bauernhof (Anlage);Kirchstraße 33;120/6;Bescheid
17906;Lauterach;91116 Lauterach;Gutshof/Meierhof (herrschaftlich),  Gutshof Lerchenau,;Lerchenauerstraße 80;.213/1;§ 2a
128273;Lauterach;91116 Lauterach;2 Wirtschaftsgebäude;Lerchenauerstraße 80, bei;.212, .213/2;§ 2a
22325;Lauterach;91116 Lauterach;Bauernhof (Anlage);Raiffeisenstraße 11;.4;Bescheid
128762;Lauterach;91116 Lauterach;Senderanlage;Sendergraben L41;1666/1, .393, .394, .395;Bescheid
87916;Lech;90011 Lech;Expositurkirche hl. Martin;Bürstegg 215;.215;§ 2a
87918;Lech;90011 Lech;Alte Volksschule;Dorf 16;942;§ 2a
87919;Lech;90011 Lech;Stall, Mesmerställi;Dorf 16, bei;941;§ 2a
31088;Lech;90011 Lech;Bauernhaus, Heimatmuseum, Huber-Haus;Dorf 26;.15/1;Bescheid
87913;Lech;90011 Lech;Flur-/Wegkapelle, hll. Florian und Agatha;Omesberg;.48;§ 2a
70891;Lech;90011 Lech;Bauernhof (Anlage), Gasthaus;Schönenberg 11;.213, .214;Bescheid
18827;Lech;90011 Lech;Almhütte;Schönenberg 12;.216;Bescheid
87903;Lech;90011 Lech;Bauernhaus, Wanghaus;Schönenberg 15;.222/1;§ 2a
87927;Lech;90011 Lech;Flur-/Wegkapelle, hl. Markus;Stubenbach;.245;§ 2a
87909;Lech;90011 Lech;Straßenbrücke, Tannbergbrücke;Tannberg;"68/3, 933; 888/1";§ 2a
87910;Lech;90011 Lech;Flur-/Wegkapelle, hll. Joachim und Anna;Tannberg;.79;§ 2a
87904;Lech;90011 Lech;Flur-/Wegkapelle, hl. Martin;Zug;.167/1;§ 2a
87924;Lech;90011 Lech;Expositurkirche hl. Sebastian;Zug 145;.145;§ 2a
87905;Lech;90011 Lech;Gasthaus, Klösterle;Zug 27;.180;§ 2a
87923;Lech;90011 Lech;Kaplanstöckl, Pfarrhöfle;Zug 7;.146;§ 2a
87914;Lech;90011 Lech;Kirche, Christkönig;Zürs 386;.386;§ 2a
31171;Lech;90011 Lech;Bauernhaus;Zürs 74;.310/1;Bescheid
87925;Lech;90011 Lech;Flur-/Wegkapelle, hl. Martin;;613/2;§ 2a
87931;Lech;90011 Lech;Schulzentrum und Neue Pfarrkirche;;"939; 942";§ 2a
87917;Lech;90011 Lech;Kath. Pfarrkirche, alte Pfarrkirche hl. Nikolaus;;939;§ 2a
17911;Lingenau;91010 Lingenau;Pfarrhof;Hof 19;.2;§ 2a
17913;Lingenau;91010 Lingenau;Versorgungsheim Lingenau;Hof 225;95/1;§ 2a
19010;Lingenau;91010 Lingenau;Bauernhaus;Hohl 218;.101;Bescheid
17907;Lingenau;91010 Lingenau;Kath. Pfarrkirche hl. Johannes der Täufer;;.1;§ 2a
17917;Lingenau;91010 Lingenau;Straßenbrücke, Gschwendtobel-Brücke;;2480;§ 2a
17908;Lingenau;91010 Lingenau;Kapelle  hl. Anna auf dem Felde;;.45;§ 2a
1537;Lochau;91117 Lochau;Neue Schanze, Torbau und Keller im Osten;Bregenzer Straße 55;.122;Bescheid
1536;Lochau;91117 Lochau;Kleindenkmal  Langer Stein;Bundesstraße;1695;§ 2a
1531;Lochau;91117 Lochau;Ansitz, Schloss Hofen;Hofer Straße 26;.201/1, 438/3, 438/4;§ 2a
1518;Lochau;91117 Lochau;Gasthaus zum Adler bzw. Gasthaus Reiner, ehemaliges Landgericht;Hofriedenstraße 1;.1;Bescheid
1519;Lochau;91117 Lochau;Villa Gravenreuth;Klausberg 3;.111;Bescheid
1520;Lochau;91117 Lochau;Klausturm;Klausberg 4;.115;Bescheid
1517;Lochau;91117 Lochau;Kath. Pfarrkirche hl. Franz Xaver;Landstraße 13;.83;§ 2a
1533;Lochau;91117 Lochau;Museum/Ausstellungsbau, Schule, Altes Schulhüsle;Landstraße 25;.82/1;§ 2a
1534;Lochau;91117 Lochau;Volksschule;Landstraße 27;.244;§ 2a
1539;Lochau;91117 Lochau;Gasthaus, Weinstube Messmer;Landstraße 3;.91/2, 550/1;Bescheid
1538;Lochau;91117 Lochau;Rhombergkaserne, ehem. Kaiserstrandhotel;Lindauer Straße 7;"111/2; .366; 1809; 1805/2, 111/5 (GB 91103)";Bescheid
1521;Lochau;91117 Lochau;Bauernhof (Anlage);Spehler 10;.79;Bescheid
1522;Lochau;91117 Lochau;Ansitz Wellenstein;Wellenstein 1;.103;Bescheid
1523;Lochau;91117 Lochau;Burgruine Alt-Hofen;;393;Bescheid
88313;Lorüns;90103 Lorüns;Brunnen;Lorüns;102/30;§ 2a
88293;Lorüns;90103 Lorüns;Kath. Pfarrkirche, hl. Johannes Nepomuk;Lorüns 160;.160;§ 2a
88314;Lorüns;90103 Lorüns;Schule;Lorüns 25;.2;§ 2a
88370;Ludesch;90012 Ludesch;Kath. Pfarrkirche, hl. Sebastian mit Friedhof;Kirchstraße 1;.122, 80;§ 2a
88372;Ludesch;90012 Ludesch;Bauernhof (Anlage), Sozialzentrum und Pflegeheim;Kirchstraße 10;75/2;Bescheid
88377;Ludesch;90012 Ludesch;Kapelle, Mariahilf;Ludescherberg;.174;§ 2a
88378;Ludesch;90012 Ludesch;Doppelwohnhaus;Ludescherberg 3;".169/1; .170";Bescheid
88383;Ludesch;90012 Ludesch;Alte Pfarrkirche hl. Martin mit ehem. Kirchhof;St. Martinsweg 163;.163, 320;§ 2a
130689;Ludesch;90012 Ludesch;Prähistorische Höhensiedlung Rappenkopf;;"1830/1; 3022/1";Bescheid
7734;Lustenau;92005 Lustenau;Villa;Dammstraße 1;1344/5;Bescheid
7541;Lustenau;92005 Lustenau;Wohnhaus, Villa Athen;Grindelstraße 10;460/1;Bescheid
7540;Lustenau;92005 Lustenau;Hofammannhaus;Hofsteigstraße 46;3861/1;Bescheid
130688;Lustenau;92005 Lustenau;Gasthaus Lamm;Hohenemser Straße 20;6173/1;Bescheid
6936;Lustenau;92005 Lustenau;"Wallfahrtskapelle Maria Loreto ""am Hag""";Kapellenstraße;3406;§ 2a
7736;Lustenau;92005 Lustenau;Kath. Pfarrkirche hll. Peter und Paul;Maria-Theresien-Straße;7298;§ 2a
6938;Lustenau;92005 Lustenau;Kath. Friedhof;Maria-Theresien-Straße;6;§ 2a
6939;Lustenau;92005 Lustenau;Priestergrab;Maria-Theresien-Straße;6;§ 2a
130785;Lustenau;92005 Lustenau;Musikschule, ehem. Handelsschule;Maria-Theresien-Straße 61;858;Bescheid
6943;Lustenau;92005 Lustenau;Kath. Pfarrkirche Zum göttlichen Erlöser;Maria-Theresien-Straße 85;7323;§ 2a
20275;Lustenau;92005 Lustenau;Pfarrhof;Maria-Theresien-Straße 85;7323;§ 2a
130746;Lustenau;92005 Lustenau;Kath. Pfarrkirche, Pfarrzentrum zum Guten Hirten in Lustenau-Hasenfeld;Pestalozziweg 3;6099/2;Bescheid
6942;Lustenau;92005 Lustenau;Kriegerdenkmal;Rathausstraße;6626/1;§ 2a
130094;Lustenau;92005 Lustenau;Rathaus;Rathausstraße 1;410, 408/2;Bescheid
7740;Lustenau;92005 Lustenau;Wohn- und Geschäftshaus mit angebautem Wirtschaftsgebäude;Reichsstraße 58;7169;Bescheid
7742;Lustenau;92005 Lustenau;Villa Robert Bösch;Rheinstraße 4;1178;Bescheid
8674;Lustenau;92005 Lustenau;"Bauernhaus, ""Tatschhaus""";Roseggerstraße 18, 18a;"925; 927/1";Bescheid
7746;Lustenau;92005 Lustenau;Versorgungs- und Entbindungsheim;Schützengartenstraße 8;"7286; 5901/37";§ 2a
7743;Lustenau;92005 Lustenau;Kapelle hl. Antonius am Wiesenrain;St.-Antonius-Straße;6475;§ 2a
6937;Lustenau;92005 Lustenau;Wohnhaus;Staldenstraße 4;72;Bescheid
130081;Lustenau;92005 Lustenau;Villa Hofer;Steinackerstraße 3;3646/1;Bescheid
7749;Lustenau;92005 Lustenau;Rheinbrücke;Wiesenrainstraße;7003;§ 2a
88092;Mäder;92114 Mäder;Kath. Pfarrkirche hl. Bartholomäus und Friedhof;Kirchweg 4;.1, 1;§ 2a
31103;Mäder;92114 Mäder;Bauernhaus, Rheintalhaus;Reichshofstraße 1;.76;Bescheid
88097;Mäder;92114 Mäder;Bauernhof (Anlage);Rheinstraße 19;.67;§ 2a
88105;Mäder;92114 Mäder;Kruzifix;Schlößleweg 1, bei;804/2;§ 2a
88091;Mäder;92114 Mäder;Wohnhaus, Mäderer Schlößle;Schlößleweg 4, 4a;10/1;Bescheid
96358;Meiningen;92115 Meiningen;Bauernhaus;Hadeldorfstraße 5;2407/1;Bescheid
65468;Meiningen;92115 Meiningen;Pfarrhof;Schweizerstraße 63;2410;§ 2a
31106;Meiningen;92115 Meiningen;Wohnhaus, ehem. Dogana;Schweizerstraße 81;3258;Bescheid
65760;Meiningen;92115 Meiningen;Kath. Pfarrkirche hl. Agatha;;3254;§ 2a
96357;Meiningen;92115 Meiningen;Kriegerdenkmal;;2636;§ 2a
103434;Meiningen;92115 Meiningen;Altes Kriegerdenkmal;;2636;§ 2a
19803;Mellau;91011 Mellau;Flur-/Wegkapelle;in Vorsäß Dös;.228;§ 2a
19805;Mellau;91011 Mellau;Kapelle hl. Martin;Oberfeld, in;.179;§ 2a
19801;Mellau;91011 Mellau;Kath. Pfarrkirche hl. Antonius Eremit;Platz 180;885;§ 2a
19806;Mellau;91011 Mellau;Kapelle hll. Sebastian und Rochus;Schönboden, in;.192;§ 2a
19809;Mellau;91011 Mellau;Bauernhof (Anlage);Tempel 73;828/5;Bescheid
19807;Mellau;91011 Mellau;Straßenbrücke, Mellenbachbrücke;;2499/1;§ 2a
19800;Mellau;91011 Mellau;Straßenbrücke, Klausbrücke;;2511;§ 2a
21829;Mittelberg;91012 Mittelberg;Pfarrhof;Alte Schwendestraße 1;3916/1;§ 2a
21836;Mittelberg;91012 Mittelberg;Evang. Pfarrkirche A.B., Evangelische Kreuzkirche;Am Berg 6;2081/6;§ 2a
21838;Mittelberg;91012 Mittelberg;Schul- und Kaplanhaus;Am Höhenweg 5;3181/1;§ 2a
21835;Mittelberg;91012 Mittelberg;Wohnhaus, Altes Gemeindehaus (ehemaliges Gericht);Am Sonnenbühl 2;2090/2;§ 2a
21814;Mittelberg;91012 Mittelberg;Bauernhof (Anlage), Paarhof;Außernebenwasser 3;1790;Bescheid
21837;Mittelberg;91012 Mittelberg;Kuratienkirche hl. Martin;Baad, in;.859;§ 2a
21816;Mittelberg;91012 Mittelberg;Bauernhof (Anlage);Bödmerstraße 82;.823, .824;Bescheid
129445;Mittelberg;91012 Mittelberg;Stallscheune;Eggstraße 8, 10, westlich;1613/2;Bescheid
21811;Mittelberg;91012 Mittelberg;Wohnhaus;Gemstelboden 4;3455/2;Bescheid
10056;Mittelberg;91012 Mittelberg;Bauernhaus;Gemstelweg 4;.829;Bescheid
21832;Mittelberg;91012 Mittelberg;Kath. Pfarrkirche  hl. Anna;Hirschegg;.474;§ 2a
21823;Mittelberg;91012 Mittelberg;Kapelle Mariahilf;Hirschegg, Leidtobel;.479/2;§ 2a
21812;Mittelberg;91012 Mittelberg;Bauernhof (Anlage), Paarhof;Höfle 47;3672;Bescheid
21828;Mittelberg;91012 Mittelberg;Fatimakapelle;Innerschwende;.1326;§ 2a
1553;Mittelberg;91012 Mittelberg;Pfarrhof;Kirchplatz 2;2796;§ 2a
1554;Mittelberg;91012 Mittelberg;Mesnerhaus;Kirchplatz 4;2792/1;§ 2a
1555;Mittelberg;91012 Mittelberg;Kleindenkmal Ausrufstein;Kirchplatz 4;2792/1;§ 2a
21839;Mittelberg;91012 Mittelberg;Kath. Pfarrkirche hl. Jodok;Mittelberg, in;2802/1, 2802/2;§ 2a
1556;Mittelberg;91012 Mittelberg;Lourdeskapelle;Mittelberg, in;.980;§ 2a
21818;Mittelberg;91012 Mittelberg;Wohnhaus, Nazesch-Haus;Schöntalweg 3;2027/5;Bescheid
21813;Mittelberg;91012 Mittelberg;Bauernhaus;Tobel 2;1929;Bescheid
21815;Mittelberg;91012 Mittelberg;Kapelle, Mariahilf;Unterwestegg;.155;Bescheid
1541;Mittelberg;91012 Mittelberg;Dorfbrunnen;Walserstraße, Hirschegg 71, bei;3847;§ 2a
1540;Mittelberg;91012 Mittelberg;Wohnhaus, ehem. Mesner- und Schulhaus;Walserstraße, Mittelberg 71;.473;§ 2a
21817;Mittelberg;91012 Mittelberg;Wohnhaus, Haus Drechsel, ehemalige Wirtshaus zum Mohren;Walserstraße, Mittelberg 77;2761/3;Bescheid
21824;Mittelberg;91012 Mittelberg;Kath. Pfarrkirche hl. Mariä Opferung;;132;§ 2a
21822;Mittelberg;91012 Mittelberg;Straßenbrücke, Leidtobelbrücke;;3842, 3855/1;§ 2a
21858;Mittelberg;91012 Mittelberg;Sühnekreuz;;2813/1;Bescheid
17919;Möggers;91118 Möggers;Kapelle hl. Ulrich;;297;§ 2a
21460;Möggers;91118 Möggers;Kath. Pfarrkirche  hl. Ulrich;;.2;§ 2a
129863;Möggers;91118 Möggers;Burgruine Alt-Schönstein;;"4120/3; 4121";Bescheid
31114;Nenzing;90013 Nenzing;Wohnhaus, ehem. Gasthaus zum Hirschen, Rotes Haus;Alte Straße 2;.242;Bescheid
49432;Nenzing;90013 Nenzing;Bürgerhaus, Doppelwohnhaus;Am Rain 4, 6;".349/1, .349/2; .350/1";Bescheid
31115;Nenzing;90013 Nenzing;Gasthaus, zum Rössle;Andreas-Gaßner-Straße 1;.319;Bescheid
87952;Nenzing;90013 Nenzing;Altes Gemeindeamt;Bazulstraße 20;.241;§ 2a
87950;Nenzing;90013 Nenzing;Straßenbrücke;beim Wolfhaus;"8355/4; 8401/1; 8271/1";§ 2a
87966;Nenzing;90013 Nenzing;Kath. Filialkirche, hll. Ottilie, Julius und Martin;Beschling;.414;§ 2a
87975;Nenzing;90013 Nenzing;Bildstock, Weißes Bild;Beschling;2131/2;§ 2a
87981;Nenzing;90013 Nenzing;Flur-/Wegkapelle;Gamp;5839;§ 2a
87977;Nenzing;90013 Nenzing;Bildstock, Duxbild;Gampweg 30;3479/1;§ 2a
87939;Nenzing;90013 Nenzing;Brunnen;Grav;8258/1;§ 2a
87955;Nenzing;90013 Nenzing;Bildstock, Gravner Bild;Grav;.155;§ 2a
87959;Nenzing;90013 Nenzing;Kuratienkirche Unsere Liebe Frau Mariä Heimsuchung mit Friedhof;Gurtis;.1401, 9469;§ 2a
87958;Nenzing;90013 Nenzing;Kaplanstöckl, Schule, Alte Kaplanei;Gurtiser Straße 4;.1402;§ 2a
87962;Nenzing;90013 Nenzing;Kapelle Maria Schnee;Halden;.516;§ 2a
87948;Nenzing;90013 Nenzing;Volksschule;Landstraße 13;.311;§ 2a
87933;Nenzing;90013 Nenzing;Kath. Pfarrkirche, hl. Mauritius und Friedhof;Landstraße 16;.370, 1;§ 2a
87949;Nenzing;90013 Nenzing;Pfarrhof;Landstraße 18;.371;§ 2a
87941;Nenzing;90013 Nenzing;Kapelle hll. Valentin und Magnus;Latz;.685;§ 2a
87963;Nenzing;90013 Nenzing;Kriegergedächtniskapelle;Mariex;8359/2;§ 2a
87984;Nenzing;90013 Nenzing;Flur-/Wegkapelle;Mautstraße;7082;§ 2a
87965;Nenzing;90013 Nenzing;Kapelle, Maria Krönung;Motten;.446;§ 2a
87978;Nenzing;90013 Nenzing;Bildstock, Pardellenbild;Motten;4232/2;§ 2a
87989;Nenzing;90013 Nenzing;Flur-/Wegkapelle, hl. Rochus;Nenzinger Himmel;8250;§ 2a
87969;Nenzing;90013 Nenzing;Friedhof mit Friedhofskapelle;;1;§ 2a
87932;Nenzing;90013 Nenzing;Burgruine, Ramschwag;;.704;§ 2a
87971;Nenzing;90013 Nenzing;Kriegerdenkmal;;10/1,  10/2;§ 2a
87988;Nenzing;90013 Nenzing;Bildstock, Boden-Bildstöckle;;8238/2;§ 2a
