ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
35848;Admont;67401 Admont;Bürgerhaus, Himmelstoß, Hammerherrenhaus;Admont 73;.142;Bescheid
35849;Admont;67401 Admont;Oberhofmühle;Admont 82;.131/1;Bescheid
95068;Admont;67401 Admont;Leopoldinenbrunnen;Dr. Genger-Platz;447/8;§ 2a
56474;Admont;67401 Admont;Evang. Pfarrkirche A.B.;Ev. Kirchenstraße 184;.318;§ 2a
95077;Admont;67401 Admont;Friedhof christlich;Friedhofweg;"76/1; 76/2, .202";§ 2a
95084;Admont;67401 Admont;Wohnhaus;Hauptstraße 24;.28/2;§ 2a
118606;Admont;67401 Admont;Martha Wölger-Brunnen;Hauptstraße 3, südlich;437/6;§ 2a
56475;Admont;67401 Admont;Rathaus;Hauptstraße 36;424/2;§ 2a
123805;Admont;67401 Admont;Gesamtanlage Stift Admont;Kirchplatz 1 u. a.;".78, .335, 464/1; .289; 72; .90, .153/1, 67/2, 240/2; .97, .98, .99, .101, .159; 429/2";§ 2a
124975;Admont;67401 Admont;Ehem. Rüsthaus;Marienpark 225;.369;§ 2a
95136;Admont;67401 Admont;Arbeiterwohnhaus;Oberhofallee 93;162;§ 2a
95137;Admont;67401 Admont;(Getreide)Kasten, Oberhofstöckl;Oberhofallee 93, bei;162;Bescheid
95069;Admont;67401 Admont;Kriegerdenkmal;;437/1;§ 2a
35850;Admont;67402 Aigen;Schloss Röthelstein;Aigen 32;.44;Bescheid
95211;Admont;67402 Aigen;Hofkapelle;Aigen 61, bei;548/2;§ 2a
125487;Admont;67402 Aigen;Klause Selzthal;Aigen 9, östlich;1169/145;§ 2a
57213;Admont;67404 Johnsbach;Kath. Pfarrkirche hl. Ägydius;Johnsbach;.1;§ 2a
95890;Admont;67404 Johnsbach;Sogen. Bergsteigerfriedhof;Johnsbach;1/1, .80;§ 2a
57214;Admont;67404 Johnsbach;Pfarrhof;Johnsbach 1;.2;§ 2a
95897;Admont;67404 Johnsbach;Bauernhof (Anlage) Oberkainz;Johnsbach 44;.22/1;§ 2a
95894;Admont;67404 Johnsbach;Forst-/Jagdhaus;Johnsbach 77;.46/3;§ 2a
115703;Admont;67404 Johnsbach;Fußgängerbrücke, Johnsbach-Steg;;"570/1; 713/2; 1093/7";§ 2a
95220;Admont;67405 Krumau;Schloss Kaiserau;Krumau 1;.1/1, 626;§ 2a
82602;Admont;67405 Krumau;Hammerherrenhaus;Krumau 11;.12/2;Bescheid
95236;Admont;67405 Krumau;(Getreide)Kasten;Krumau 39, gegenüber;.46/2;§ 2a
95842;Admont;67407 Oberhall;Drei Bildstöcke Passion Christi;Hall;828/3, 855;§ 2a
57164;Admont;67410 Unterhall;Kath. Pfarrkirche Zum Hl. Kreuz und Friedhof;Hall;.47, 401;§ 2a
95829;Admont;67410 Unterhall;Landwirtschaftliche Berufsschule Grabnerhof;Hall 224-227;"186/1, .203; 184/4";§ 2a
95827;Admont;67410 Unterhall;Bauernhaus;Hall 87;614/1;§ 2a
101665;Aflenz;60001 Aflenz Kurort;Wegkapelle, Petruskreuz;Aflenz Kurort;448;§ 2a
35858;Aflenz;60001 Aflenz Kurort;Propstei- und Pfarrhofgebäude;Aflenz Kurort 1-1a;".2/1; .2/3";Bescheid
101726;Aflenz;60001 Aflenz Kurort;Hotel Aflenzerhof/Haagerhaus/Topplerhaus;Aflenz Kurort 15;81/2;Bescheid
35859;Aflenz;60001 Aflenz Kurort;Bräuhaus;Aflenz Kurort 2;.10;Bescheid
56482;Aflenz;60001 Aflenz Kurort;Kath. Pfarrkirche hl. Petrus mit Kirchhof und Kriegerdenkmal;Aflenz Kurort 290;.5/1, 100;§ 2a
101718;Aflenz;60001 Aflenz Kurort;Ehem. Bürgerspital;Aflenz Kurort 33;.46;§ 2a
35861;Aflenz;60001 Aflenz Kurort;Chirurgenhaus;Aflenz Kurort 46;.61/1;Bescheid
101664;Aflenz;60001 Aflenz Kurort;Bauernhaus, Gasthaus, Pierergut;Aflenz Kurort 63;.207;§ 2a
101695;Aflenz;60001 Aflenz Kurort;Ehem. Forsthaus;Aflenz Kurort 65;.3/2;§ 2a
101697;Aflenz;60001 Aflenz Kurort;Jägerhaus;Aflenz Kurort 66;.2/2;§ 2a
101660;Aflenz;60001 Aflenz Kurort;Volksschule;Aflenz Kurort 82;.157/2;§ 2a
124636;Aflenz;60001 Aflenz Kurort;Brunnen;Aflenz Kurort 9, bei;500/5;§ 2a
124649;Aflenz;60001 Aflenz Kurort;Neuer Friedhof, Totenkammer und Friedhofskreuz;Aflenz Kurort, südlich;229/4;§ 2a
124648;Aflenz;60001 Aflenz Kurort;Musikpavillon und Wetterhäuschen im Kurpark;Kurpark;385/1;§ 2a
56481;Aflenz;60001 Aflenz Kurort;Karner;;.6;§ 2a
101661;Aflenz;60001 Aflenz Kurort;Pertlkreuz/Immaculata-Gruppe;;500/1;§ 2a
101979;Aflenz;60007 Döllach;Ortskapelle Döllach mit Ausstattung;Döllach;485;§ 2a
101980;Aflenz;60007 Döllach;Bildstock;Döllach 11, bei;484;§ 2a
101987;Aflenz;60019 Grassnitz;Bildstock;Graßnitz 29, bei;1227;§ 2a
101984;Aflenz;60023 Jauring;Figurenbildstock hl. Josef mit Kind;Jauring 48, bei;1037;§ 2a
124661;Aflenz;60023 Jauring;Kreuzweg zur Kalvarienbergkapelle;;1233, 1111, 1159;§ 2a
35862;Aich;67601 Aich;Ortskapelle Maria im Dorn;Aich;.59;Bescheid
71853;Aich;67601 Aich;Evangelisches Schul- und Bethaus;Aich 2;131;§ 2a
56502;Aich;67601 Aich;Kath. Pfarrkirche hl. Nikolaus in Assach und ehem. Friedhofsfläche;Assach;.89, 1368;§ 2a
103383;Aich;67601 Aich;Wohnhaus;Assach 29;.94;§ 2a
103385;Aich;67601 Aich;Pfarrhof;Assach 30;.92;§ 2a
103494;Aich;67601 Aich;Stoderzinken, sog. Friedenskircherl;;2055;§ 2a
95247;Aigen im Ennstal;67301 Aigen;Kath. Pfarrkirche hl. Florian;Aigen 121;372/3;§ 2a
35863;Aigen im Ennstal;67301 Aigen;Puttererschlössl mit Schlosskapelle;Aigen 19, 19a;.54;Bescheid
57202;Aigen im Ennstal;67301 Aigen;Kath. Filialkirche hll. Johannes d. Täufer und Evangelist und ehem. Friedhofsfläche;Hohenberg;.12/1;§ 2a
119858;Aigen im Ennstal;67301 Aigen;Hallstattzeitliche Siedlung und Hügelgräber am Kulm bei Aigen;Kulm bei Aigen;"298/34, 298/60; 193, 298/25, 298/26, 298/27, 298/28; 298/24; 298/11; 298/36, 298/62; 298/16, 298/38, 298/45, 298/61; 298/37, 298/44; 298/17, 298/43; 298/31; 298/52; 298/30; 298/8, 298/35, 298/63, 298/64";Bescheid
125497;Aigen im Ennstal;67308 Ketten;Sogen. Kettinger Kreuz;Ketten 25, südöstlich;1688;§ 2a
125502;Aigen im Ennstal;67317 Vorberg;Grenzstein;Vorberg 28, östlich;793/4;§ 2a
95374;Aigen im Ennstal;67317 Vorberg;Ortskapelle;Vorberg 52, bei;.157;§ 2a
97426;Albersdorf-Prebuch;68121 Kalch;Bildstock;;1290/2;§ 2a
97424;Albersdorf-Prebuch;68139 Postelgraben;Rupertikapelle;;.40;§ 2a
80416;Allerheiligen bei Wildon;66401 Allerheiligen;Pfarrhof;Allerheiligen bei Wildon 125;.18/2;§ 2a
80421;Allerheiligen bei Wildon;66401 Allerheiligen;Kriegergedächtniskapelle;Allerheiligen bei Wildon 240;.18/1;§ 2a
42704;Allerheiligen bei Wildon;66401 Allerheiligen;Schloss Herbersdorf;Allerheiligen bei Wildon 51;.1/1;Bescheid
80496;Allerheiligen bei Wildon;66401 Allerheiligen;Figurenbildstock hl. Johannes Nepomuk;;.1/1;Bescheid
80453;Allerheiligen bei Wildon;66401 Allerheiligen;Bildstock;;1628/3;§ 2a
80459;Allerheiligen bei Wildon;66401 Allerheiligen;Flur-/Wegkapelle Nierath;;.75/2;§ 2a
56488;Allerheiligen bei Wildon;66401 Allerheiligen;Kath. Pfarrkirche Allerheiligen und Kirchhofportal;;.18/1;§ 2a
40549;Allerheiligen bei Wildon;66405 Feiting;Hügelgräberfeld Feiting;Feiting;"790/2; 143/4, 789/1; 789/2, 790/1";Bescheid
46136;Allerheiligen bei Wildon;66405 Feiting;Storch'n-Kapelle;;.98;Bescheid
56489;Altaussee;67001 Altaussee;Kath. Pfarrkirche hl. Ägyd mit ehem. Friedhof;Fischerndorf;.1;§ 2a
103006;Altaussee;67001 Altaussee;Alte Gradieranstalt;Fischerndorf;.1207;§ 2a
115801;Altaussee;67001 Altaussee;Bildstock;Fischerndorf;1723/2;§ 2a
102743;Altaussee;67001 Altaussee;Dreifaltigkeitssäule;Fischerndorf 113, bei;250/1;§ 2a
102741;Altaussee;67001 Altaussee;Pfarrhof;Fischerndorf 36;.52;§ 2a
115810;Altaussee;67001 Altaussee;Bildstock;Fischerndorf 36, bei;283;§ 2a
115802;Altaussee;67001 Altaussee;Jagdhaus Seewiese;Fischerndorf 55;.774;§ 2a
115789;Altaussee;67001 Altaussee;Volksschule;Fischerndorf 57;.795;§ 2a
102742;Altaussee;67001 Altaussee;Kur- und Amtshaus;Fischerndorf 61;.806/1;§ 2a
74893;Altaussee;67001 Altaussee;Burgruine Pflindsberg;Lichtersberg;.362/1, 1268;Bescheid
48963;Altaussee;67001 Altaussee;Knappenhaus des Salzbergwerks, Steinberghaus;Lichtersberg 25;1393/1;Bescheid
125795;Altaussee;67001 Altaussee;Holzhütten, Blaa-Alm;Lichtersberg 73, östlich;1662, 1663;§ 2a
71899;Altaussee;67001 Altaussee;Römerzeitliche Wegtrasse und Siedlung Michlhallberg;Michlhallberg;1257/1;Bescheid
125796;Altaussee;67001 Altaussee;Holzhütten, Altausseer Rettenbach-Alm;;1687, 1688;§ 2a
71898;Altaussee;67005 Lupitsch;Römerzeitliche Wegtrasse und Siedlung Michlhallberg;Michlhallberg;"456; 454/1, 454/2; 461/1; 467/1";Bescheid
35867;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Flößerkapelle, Gruber-Kapelle;Altenmarkt;.1;Bescheid
56492;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Kath. Pfarrkirche hl. Nikolaus und ehem. Friedhofsfläche;Altenmarkt;5/2;§ 2a
95387;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Lourdeskapelle;Altenmarkt 112, gegenüber;6;§ 2a
35878;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Ehem. Pfarrhof, Wellergut;Altenmarkt 16;.30/3;Bescheid
35869;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Ehem. Gemeindeamt;Altenmarkt 18;122;Bescheid
35868;Altenmarkt bei Sankt Gallen;67101 Altenmarkt;Gasthaus Dandler, Altes Bräuhaus;Altenmarkt 7;18/1;Bescheid
100148;Anger;68002 Anger;Kath. Filialkirche Vierzehn Nothelfer;Auersbach;.76/1;§ 2a
100194;Anger;68002 Anger;Wohnhaus;Birkfelder Straße 6;.65/1;§ 2a
100172;Anger;68002 Anger;Mariensäule;Hauptplatz;531/1;§ 2a
35879;Anger;68002 Anger;Sogen. Stainpeißhaus;Hauptplatz 15;.1;Bescheid
56495;Anger;68002 Anger;Kath. Pfarrkirche hl. Andreas und Kirchhof;Kirchplatz 1;.2;§ 2a
100131;Anger;68002 Anger;Bildstock;Kirchplatz 1, bei;.2;§ 2a
100161;Anger;68002 Anger;Bildstock Färber-Kreuz;Roseggerstraße;.75/2;§ 2a
100126;Anger;68002 Anger;Pfarrhof und Wirtschaftsgebäude;Südtiroler Platz 7;.3;§ 2a
100170;Anger;68002 Anger;Gartenhaus;Waxeneggerstraße;28;§ 2a
100152;Anger;68002 Anger;Friedhof und Totenkammer;;313/2, 313/6, .76/2;§ 2a
101512;Anger;68018 Naintsch;Pfarr- und Wallfahrtskirche Maria Heilbrunn (Mariä Heimsuchung in Heilbrunn);Naintsch;.10;§ 2a
36425;Anger;68018 Naintsch;Sogen. Griesbauerkreuz;Naintsch 58, bei;.154;Bescheid
101515;Anger;68018 Naintsch;Pfarrhof;Naintsch 88;.12;§ 2a
101513;Anger;68018 Naintsch;Gnadenbrunnen;;39/1;§ 2a
101516;Anger;68018 Naintsch;Friedhofskapelle und Friedhof;;.7/9, 57;§ 2a
101517;Anger;68018 Naintsch;Totenkammer;;.7/10;§ 2a
101178;Anger;68019 Oberfeistritz;Ulrichskirche Külml;Oberfeistritz;455;§ 2a
36462;Anger;68019 Oberfeistritz;Schloss Külml;Oberfeistritz 34;532, 529, 531;Bescheid
101182;Anger;68030 Viertelfeistritz;Gschnaidter Kreuz;;26/2;§ 2a
101183;Anger;68030 Viertelfeistritz;Dorfkreuz Hart;;758/4;§ 2a
19386;Ardning;67403 Ardning;Bosrucktunnel-Südportal;Ardning;2173/3;Bescheid
56496;Ardning;67403 Ardning;Kath. Pfarrkirche hl. Johannes d. T. und Friedhof;Ardning;".47, 107; 102";§ 2a
95439;Ardning;67403 Ardning;Brandl-Kapelle;Ardning;2060/38;§ 2a
95444;Ardning;67403 Ardning;Kriegerdenkmal;Ardning 1, nahe;106;§ 2a
95400;Ardning;67403 Ardning;Aufnahmsgebäude und WC-Anlage;Ardning 21;.257, .256;Bescheid
95407;Ardning;67403 Ardning;Bauernhaus;Ardning 58;.77;§ 2a
95448;Ardning;67403 Ardning;Mariensäule;Frauenberg;1815;§ 2a
95449;Ardning;67403 Ardning;Kalvarienberg;Frauenberg;".145; 2151";§ 2a
95450;Ardning;67403 Ardning;Waldkapelle;Frauenberg;1815;§ 2a
95452;Ardning;67403 Ardning;Friedhof christlich;Frauenberg;1857;§ 2a
56604;Ardning;67403 Ardning;Wallfahrtskirche Mariä Opferung;Frauenberg 1;.141;§ 2a
95447;Ardning;67403 Ardning;Pfarrhof;Frauenberg 1;.140;§ 2a
114033;Ardning;67403 Ardning;Fürbittglocke;Frauenberg 1, bei;.140;§ 2a
56602;Ardning;67403 Ardning;Pflegeheim St. Benedikt, ehem. Maria Monika-Heim;Frauenberg 3;1855, 1850;§ 2a
129999;Arnfels;66002 Arnfels;Gesamtanlage Schloss Arnfels;Arnfels 131, u. a.;478, 479, 509, 514, 516, 517, 518, 528, .127, .128, .129;Bescheid
47934;Arnfels;66002 Arnfels;Schloss Arnfels;Hardegger Straße 1a;"231/5; .59/2";Bescheid
80557;Arnfels;66002 Arnfels;Kriegerdenkmal;Hauptplatz 163, 163a;.25/2;§ 2a
35882;Arnfels;66002 Arnfels;Ehem. Herrschaftsspital;Leibnitzer Straße 134;.123;Bescheid
80590;Arnfels;66002 Arnfels;Straßenbrücke mit Figurenbildstock hl. Johannes Nepomuk;;"471/1; 470/4, 470/5";§ 2a
80548;Arnfels;66002 Arnfels;Kath. Pfarrkirche Mariä Geburt;;.49;§ 2a
35887;Bad Aussee;67002 Bad Aussee;Forsthaus Sarstein;Altausseer Straße, Bad Aussee 9;.19;Bescheid
78024;Bad Aussee;67002 Bad Aussee;Dreifaltigkeitssäule;Chlumeckyplatz;235/4;§ 2a
102919;Bad Aussee;67002 Bad Aussee;Brunnen;Chlumeckyplatz;235/4;§ 2a
35891;Bad Aussee;67002 Bad Aussee;Kammerhofmuseum;Chlumeckyplatz 1;.54;Bescheid
35884;Bad Aussee;67002 Bad Aussee;Hofer-Haus;Chlumeckyplatz 2;.51;Bescheid
35885;Bad Aussee;67002 Bad Aussee;Bürgerhaus;Chlumeckyplatz 3;.53;Bescheid
102912;Bad Aussee;67002 Bad Aussee;Bezirkshauptmannschaft;Chlumeckyplatz 44;.121;§ 2a
35886;Bad Aussee;67002 Bad Aussee;Altes Forsthaus;Chlumeckyplatz 58;55/2;Bescheid
102928;Bad Aussee;67002 Bad Aussee;Ehem. Kinderbewahranstalt der Barmherzigen Schwestern;Gartengasse 13;108;§ 2a
102758;Bad Aussee;67002 Bad Aussee;Ölberg-Kapelle;Gasteig, Reith;251;§ 2a
102759;Bad Aussee;67002 Bad Aussee;Tabernakelsäule;Gasteig, Reith;251;§ 2a
102774;Bad Aussee;67002 Bad Aussee;Erzherzog Johann-Brücke mit Madonnenfigur;Hauptstraße;"235/3, 239/2; 253/2";§ 2a
102898;Bad Aussee;67002 Bad Aussee;Uhr;Hauptstraße;235/11;§ 2a
35889;Bad Aussee;67002 Bad Aussee;Wirtshausschild Zur Sonne;Hauptstraße 150, bei;.199;Bescheid
35890;Bad Aussee;67002 Bad Aussee;Reliefplatte;Hauptstraße 156, bei;.193;Bescheid
56505;Bad Aussee;67002 Bad Aussee;Stadtamt;Hauptstraße 48;.122;§ 2a
35888;Bad Aussee;67002 Bad Aussee;Bürgerhaus, Apotheke;Hauptstraße 51;.118;Bescheid
102945;Bad Aussee;67002 Bad Aussee;Evang. Pfarrkirche A.B.;Hugo-Cordignano-Promenade;.338;§ 2a
102946;Bad Aussee;67002 Bad Aussee;Evangelisches Pfarrhaus;Hugo-Cordignano-Promenade 208;.310/1;§ 2a
102943;Bad Aussee;67002 Bad Aussee;Wegkapelle;Hugo-Cordignano-Promenade 389, gegenüber;360;§ 2a
125792;Bad Aussee;67002 Bad Aussee;Postbrücke;Ischler Straße;"241/2, 359/1; 256/6";§ 2a
56506;Bad Aussee;67002 Bad Aussee;Kath. Pfarrkirche Pauli Bekehrung mit ehem. Friedhof;Kirchengasse;.148;§ 2a
102761;Bad Aussee;67002 Bad Aussee;Kruzifix im Kirchhof;Kirchengasse;.148;§ 2a
35894;Bad Aussee;67002 Bad Aussee;Gasthaus Blaue Traube;Kirchengasse 165;.179;Bescheid
102762;Bad Aussee;67002 Bad Aussee;Volksschule (3./4. Klasse);Kirchengasse 166;161/2;§ 2a
102760;Bad Aussee;67002 Bad Aussee;Volksschule;Kirchengasse 213;145;§ 2a
56507;Bad Aussee;67002 Bad Aussee;Pfarrhof;Kirchengasse 26;146;§ 2a
35892;Bad Aussee;67002 Bad Aussee;Podenhaus, Tauerhaus;Kirchengasse 28;.163;Bescheid
68061;Bad Aussee;67002 Bad Aussee;Mesnerhaus;Kirchengasse 29;.162;Bescheid
35893;Bad Aussee;67002 Bad Aussee;Altes Bezirksgericht;Kirchengasse 32;.144/1;Bescheid
102772;Bad Aussee;67002 Bad Aussee;Erzherzog Johann-Denkmal;Kurhausplatz;186;§ 2a
46896;Bad Aussee;67002 Bad Aussee;Ehem. Kurhaus, Veranstaltungszentrum;Kurhausplatz 144;.108;§ 2a
44272;Bad Aussee;67002 Bad Aussee;Bürgerspitalskirche Hl. Geist;Meranplatz 158;.188/3;Bescheid
35896;Bad Aussee;67002 Bad Aussee;Bürgerhaus;Meranplatz 36;.140;Bescheid
35897;Bad Aussee;67002 Bad Aussee;Bürgerhaus, Plochlhaus;Meranplatz 37;.139;Bescheid
35898;Bad Aussee;67002 Bad Aussee;Ehem. Steinmühle;Meranplatz 38;.136/2;Bescheid
35899;Bad Aussee;67002 Bad Aussee;Bürgerhaus, Sattler;Parkgasse 154;.191/1;Bescheid
102747;Bad Aussee;67007 Obertressen;Villa, Dorrekheim;Altausseer Straße, Obertressen 71;100/59;§ 2a
102997;Bad Aussee;67007 Obertressen;Hotel Elisabeth, ehem. Badeanstalt;Altausseer Straße, Obertressen 95;97/2;§ 2a
44854;Bad Aussee;67007 Obertressen;Blutschwitzkapelle, Klosterhofkapelle;Frank-Thieß-Gasse 48, bei;19;Bescheid
76123;Bad Aussee;67009 Reitern;Hotel Wasnerin;Sommersbergseestraße, Lerchenreith 19;.90/1;Bescheid
35895;Bad Aussee;67009 Reitern;Teichschlössl;Teichschloßsiedlung 2;.158/1;Bescheid
102755;Bad Aussee;67010 Straßen;Ecce Homo-Kapelle;Alte Salzstraße 25, nahe;.147/2;§ 2a
120550;Bad Aussee;67010 Straßen;Feldzeugmeister Graf Beck-Brücke;Bahnhofstraße, Bad Aussee;1599/6;§ 2a
125793;Bad Aussee;67010 Straßen;Sogen. Bauhof;Bahnhofstraße, Bad Aussee 155;.56/1;§ 2a
97166;Bad Aussee;67010 Straßen;Aufnahmsgebäude Bad Aussee;Bahnhofstraße, Bad Aussee 61;.565;Bescheid
102757;Bad Aussee;67010 Straßen;Tabernakelsäule;Gasteig, Reith;213/2;§ 2a
102756;Bad Aussee;67010 Straßen;Geißelungs-Kapelle;Gasteig, Reith 23, nahe;.582;§ 2a
102748;Bad Aussee;67010 Straßen;Friedhof israelitisch, Friedhof christlich;Grundlseer Straße, Bad Aussee, an der;272/2;§ 2a
72024;Bad Aussee;67010 Straßen;Urgeschichtliche Wegtrasse entlang der Kainischtraun;Kainischtraun;"1504; 1566/1, 1568/1, 1570/19";Bescheid
76125;Bad Aussee;67010 Straßen;Kath. Filialkirche hl. Leonhard und ehem. Friedhofsfläche;Kreuzangerweg, Anger;.154, 197;§ 2a
102751;Bad Aussee;67010 Straßen;Kreuztragungskapelle;Kreuzangerweg, Anger;197;§ 2a
35953;Bad Aussee;67010 Straßen;Villa Karajan;Mühlleite, Eselsbach 33;.115/2;Bescheid
102753;Bad Aussee;67010 Straßen;Schutzbau unter Materialseilbahn;;1597/1;§ 2a
18005;Bad Blumau;62203 Bierbaum an der Safen;Ortskapelle Maria Hilf;;.113;§ 2a
17998;Bad Blumau;62204 Blumau;Bildstock;Blumau 63, bei;1255/1;§ 2a
17994;Bad Blumau;62204 Blumau;Kath. Pfarrkirche hl. Sebastian;Blumau 75;.47;§ 2a
17995;Bad Blumau;62204 Blumau;Kapelle Maria-Lourdes;Blumau 79;36/2, .142;§ 2a
17999;Bad Blumau;62204 Blumau;Flur-/Wegkapelle;;1255/1;§ 2a
18010;Bad Blumau;62229 Lindegg;Ortskapelle Mariahilf;Lindegg 73;.126;§ 2a
18011;Bad Blumau;62229 Lindegg;Flur-/Wegkapelle;;.132;§ 2a
18013;Bad Blumau;62229 Lindegg;Kath. Filialkirche hl. Anna;;.142;§ 2a
18001;Bad Blumau;62230 Loimeth;Flur-/Wegkapelle;Loimeth 23, bei;877;§ 2a
27896;Bad Gleichenberg;62003 Bairisch Kölldorf;Albrechtswarte, Parapluie;Bairisch Kölldorf 38, bei;466/1;§ 2a
27861;Bad Gleichenberg;62003 Bairisch Kölldorf;Ortskapelle;;.85/2;§ 2a
27789;Bad Gleichenberg;62104 Bad Gleichenberg;Villa Wickenburg;Bad Gleichenberg 1;37/1;Bescheid
9746;Bad Gleichenberg;62104 Bad Gleichenberg;Interieur der Villa Barbara;Bad Gleichenberg 141;395/3;Bescheid
27648;Bad Gleichenberg;62104 Bad Gleichenberg;Aufnahmsgebäude, Bahnhof Bad Gleichenberg;Bad Gleichenberg 168;845/7;§ 2a
9530;Bad Gleichenberg;62104 Bad Gleichenberg;Eiskeller;Bad Gleichenberg 23;37/2;Bescheid
78789;Bad Gleichenberg;62104 Bad Gleichenberg;Brunnenhaus beim Kurmittelhaus;Bad Gleichenberg 34;.16/3;Bescheid
27646;Bad Gleichenberg;62104 Bad Gleichenberg;Franziskanerhospiz;Bad Gleichenberg 55;7;§ 2a
27665;Bad Gleichenberg;62104 Bad Gleichenberg;Landesberufsschule für Tourismus, ehem. Hotel Mailand;Mailandbergstraße 8, 10, 12, 16;154/2;§ 2a
27802;Bad Gleichenberg;62104 Bad Gleichenberg;Nördlicher Speisetrakt des ehem. Kurhotels;;80;Bescheid
27634;Bad Gleichenberg;62104 Bad Gleichenberg;Kreuzweg;;1, 8;§ 2a
27639;Bad Gleichenberg;62104 Bad Gleichenberg;Bildstock;;1;§ 2a
27641;Bad Gleichenberg;62104 Bad Gleichenberg;Kath. Pfarrkirche hl. Matthias;;1;§ 2a
7947;Bad Gleichenberg;62114 Gleichenberg Dorf;Figurenbildstock hl. Leonhard;;272/2;Bescheid
72762;Bad Gleichenberg;62114 Gleichenberg Dorf;Bildstock;;272/1;Bescheid
72763;Bad Gleichenberg;62114 Gleichenberg Dorf;Bildstock;;232;Bescheid
73008;Bad Gleichenberg;62135 Merkendorf;Ortskapelle;;.105;§ 2a
73910;Bad Gleichenberg;62160 Trautmannsdorf;Kath. Pfarrkirche hl. Michael;;.107;§ 2a
73912;Bad Gleichenberg;62160 Trautmannsdorf;Aufbahrungshalle;;837/1;§ 2a
73916;Bad Gleichenberg;62160 Trautmannsdorf;Gruftkapelle;;837/1;§ 2a
77879;Bad Gleichenberg;62160 Trautmannsdorf;Gedenkstein auf dem israelitischen Friedhof;;838/5;§ 2a
73006;Bad Gleichenberg;62164 Wilhelmsdorf;Ortskapelle;;.31;§ 2a
42066;Bad Mitterndorf;67004 Krungl;Frühmittelalterliche Gräber;Krungl;2262;Bescheid
56513;Bad Mitterndorf;67006 Mitterndorf;Kath. Pfarrkirche hl. Margaretha und ehem. Friedhof;Bad Mitterndorf;.1;§ 2a
103220;Bad Mitterndorf;67006 Mitterndorf;Kriegerdenkmal;Bad Mitterndorf;2553/1;§ 2a
103240;Bad Mitterndorf;67006 Mitterndorf;Evang. Pfarrkirche A.B.;Bad Mitterndorf;.935;§ 2a
103201;Bad Mitterndorf;67006 Mitterndorf;Pfarrhof;Bad Mitterndorf 1;.2;§ 2a
103230;Bad Mitterndorf;67006 Mitterndorf;Nischenkapelle mit Schmerzensmann;Bad Mitterndorf 56, östlich;2374;§ 2a
103223;Bad Mitterndorf;67006 Mitterndorf;Johannes Nepomuk-Kapelle;Bad Mitterndorf 59, bei;2367;§ 2a
8000;Bad Mitterndorf;67006 Mitterndorf;Schloss Grubegg;Neuhofen 23;"3446/1; 3446/2";Bescheid
116575;Bad Mitterndorf;67006 Mitterndorf;Kath. Pfarrkirche hl. Maria am Kumitzberg;Obersdorf;.1273;§ 2a
120574;Bad Mitterndorf;67006 Mitterndorf;Riedlbach-Klause;;2608/1;§ 2a
36338;Bad Mitterndorf;67309 Klachau;Bauernhaus, Raudaschl;Klachau 1;.1/1;Bescheid
57729;Bad Mitterndorf;67316 Tauplitz;Kath. Pfarrkirche Hl. Kreuz;Tauplitz;.306;§ 2a
98321;Bad Mitterndorf;67316 Tauplitz;Aufbahrungshalle;Tauplitz 144;1053;§ 2a
57730;Bad Mitterndorf;67316 Tauplitz;Kath. Filialkirche Hl. Dreifaltigkeit;Tauplitzalm 63;865/26;§ 2a
5581;Bad Radkersburg;66302 Dedenitz;"Bildstock, ""Pestkreuz""";;636;§ 2a
68464;Bad Radkersburg;66308 Goritz bei Radkersburg;Dorfkreuz;Goritz bei Radkersburg;661;Bescheid
5585;Bad Radkersburg;66308 Goritz bei Radkersburg;Grabdenkmal/Epitaph, Kamniker-Grabmal;;529/1;§ 2a
8046;Bad Radkersburg;66315 Hummersdorf;Hügelgräberfeld Hutweide;Hutweide;"120; 109; 108; 113; 119; 114";Bescheid
5578;Bad Radkersburg;66319 Laafeld;Kriegerdenkmal;;1237;§ 2a
3331;Bad Radkersburg;66331 Radkersburg;Lokschuppen und Gütermagazin des Bahnhofes Bad Radkersburg;Bahnhofstraße 30, bei;.345, 605;Bescheid
67541;Bad Radkersburg;66331 Radkersburg;Bürgerhaus;Dechanthofgasse 1;.17;Bescheid
3332;Bad Radkersburg;66331 Radkersburg;Landeskrankenhaus;Dr. Schwaiger-Straße 1;.329;§ 2a
67542;Bad Radkersburg;66331 Radkersburg;Bürgerhaus;Emmenstraße 13;.58;Bescheid
3209;Bad Radkersburg;66331 Radkersburg;Ehem. Hauptschule, Palais Nadasdy;Emmenstraße 19;.78;§ 2a
3201;Bad Radkersburg;66331 Radkersburg;Ehemaliges Zeughaus, Stadtmuseum;Emmenstraße 9;.56/2;§ 2a
3210;Bad Radkersburg;66331 Radkersburg;Kath. Filialkirche Maria Hilf/Frauenkirche mit Mauerzug;Frauenplatz 10;.129, 97;§ 2a
3214;Bad Radkersburg;66331 Radkersburg;Bürgerhaus;Frauenplatz 5;.155;§ 2a
