ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
2325;Abfaltersbach;85201 Abfaltersbach;Lourdeskapelle;Abfaltersbach;.126;Bescheid
2330;Abfaltersbach;85201 Abfaltersbach;Gütermagazin beim Bahnhof Abfaltern;Abfaltersbach;178/1;Bescheid
2316;Abfaltersbach;85201 Abfaltersbach;Aigner-Badl;Abfaltersbach 13;855;Bescheid
2317;Abfaltersbach;85201 Abfaltersbach;Hafnerei Steger;Abfaltersbach 14;55/1, .134, .23/1;Bescheid
2314;Abfaltersbach;85201 Abfaltersbach;Aigner-Kasten;Abfaltersbach 23, 23a, bei;851;Bescheid
2313;Abfaltersbach;85201 Abfaltersbach;Widum;Abfaltersbach 24;8/1;§ 2a
2310;Abfaltersbach;85201 Abfaltersbach;Ehem. Widum;Abfaltersbach 46;.94;Bescheid
2329;Abfaltersbach;85201 Abfaltersbach;Bahnhof Abfaltersbach, Aufnahmsgebäude;Abfaltersbach 71;.56/3;Bescheid
3134;Abfaltersbach;85201 Abfaltersbach;Römische Villa;Gesellhaus;"215; 191";Bescheid
2308;Abfaltersbach;85201 Abfaltersbach;Friedhofskapelle, Kriegerdenkmal, Totenkapelle, Kriegerkapelle;;446;§ 2a
2311;Abfaltersbach;85201 Abfaltersbach;Totenrastkapelle;;739/1;§ 2a
2312;Abfaltersbach;85201 Abfaltersbach;Kath. Filialkirche, Mariae Heimsuchung in Abfaltersbach;;843;§ 2a
2307;Abfaltersbach;85201 Abfaltersbach;Kath. Pfarrkirche hl. Andreas in Abfaltern;;.96, 446;§ 2a
126301;Absam;81001 Absam;Bauernhof (Anlage), Einhof;Bachgasse 4;.84/1;Bescheid
38625;Absam;81001 Absam;Ehem. Mühle;Bachgasse 5;.88;Bescheid
128285;Absam;81001 Absam;Pfarrladen, alte Friedhofskapelle;Dörferstraße;.113/1;Bescheid
126020;Absam;81001 Absam;Neuer Friedhof;Dörferstraße;"243, 246/2, 2374; 975/3, 2534, 2535";§ 2a
128284;Absam;81001 Absam;Ehem. Friedhofskapelle;Dörferstraße;.115;§ 2a
128286;Absam;81001 Absam;Kriegerdenkmal;Dörferstraße;.115;§ 2a
101617;Absam;81001 Absam;Ehem. Einhof Bichl;Dörferstraße 21;.55;Bescheid
38629;Absam;81001 Absam;Bauernhaus Lenzeler;Dörferstraße 35;121/3;Bescheid
127761;Absam;81001 Absam;Brunnen hl. Florian;Dörferstraße 37, gegenüber;2196/3;§ 2a
127760;Absam;81001 Absam;Brunnen;Dörferstraße 43a, westlich;270/1;§ 2a
38630;Absam;81001 Absam;Wohnhaus;Dörferstraße 52;.120;Bescheid
63825;Absam;81001 Absam;Kath. Pfarrkirche, Wallfahrtskirche hl. Michael und ehem. Friedhof;Dörferstraße 55a;.115;§ 2a
125202;Absam;81001 Absam;Villa Benedicta;Fanggasse 9;.274;§ 2a
87339;Absam;81001 Absam;Wandbild Fritz Berger;Fanggasse 9a;.577;Bescheid
121706;Absam;81001 Absam;Kaiser Franz Josef-Brunnen;Finkenberg 18, westlich;.775;§ 2a
38631;Absam;81001 Absam;Königsberg-Betriebsgebäude;Halltal;".375; 2166; .239";Bescheid
38632;Absam;81001 Absam;Material- u. Zeugbewahrungsgebäude mit Kapelle hl. Rupert;Halltal;.240;Bescheid
38634;Absam;81001 Absam;Untere Ladhütte;Halltal;.220;§ 2a
126031;Absam;81001 Absam;Freyungskapelle, Berger-Kapelle;Halltal;.219;§ 2a
126036;Absam;81001 Absam;Steinkreuze;Halltal;2318;§ 2a
126037;Absam;81001 Absam;Kreuzstein;Halltal;2141;§ 2a
126038;Absam;81001 Absam;Pulverturm;Halltal;.298;§ 2a
126040;Absam;81001 Absam;Mittlere Ladhütte;Halltal;.228;§ 2a
126041;Absam;81001 Absam;Obere Ladhütte;Halltal;.266;§ 2a
18831;Absam;81001 Absam;Kath. Filialkirche hl. Maria Magdalena, Friedhof und Gasthof;Halltal 23;.233, .232, 2152;Bescheid
127640;Absam;81001 Absam;Areal Klosterruine St. Magdalena und Wirtschaftsgebäude;Halltal 23, bei;2148, 2149, 2150, 2151, 2153, 2154, 2333, 2334, .234, .235;§ 2a
46686;Absam;81001 Absam;Wohnhaus, ehem. Schmiede;Karl Zanger-Straße 12;.34;Bescheid
120935;Absam;81001 Absam;Friedhof Absam;Krippstraße;"1700/15; 1700/4, 1700/5, 1700/6, 1700/7; 1702, .278; 1705";§ 2a
127762;Absam;81001 Absam;Brunnen;Krippstraße 20, gegenüber;58;§ 2a
127766;Absam;81001 Absam;Brunnen;Krippstraße 33, gegenüber;2214;§ 2a
66280;Absam;81001 Absam;Wohnhaus des Architekten Lois Welzenbach, Welzenbacher-Haus;Krüseweg 17;1585/3;Bescheid
38638;Absam;81001 Absam;Ansitz Melans;Melans 1;1526/1, .156;Bescheid
126029;Absam;81001 Absam;Kath. Pfarrkirche hl. Josef und Pfarrzentrum;Salzbergstraße 50;2018;§ 2a
127759;Absam;81001 Absam;Brunnen;Sportplatzweg;2033/186;§ 2a
87354;Absam;81001 Absam;Heimatmuseum, ehem. Feuerwehrhaus;Stainerstraße 1;.405;Bescheid
38640;Absam;81001 Absam;Ansitz Krippach;Stainerstraße 4, 4a;.79/1, .79/2;Bescheid
127770;Absam;81001 Absam;Volksschule Absam;Stainerstraße 5;.305;§ 2a
38641;Absam;81001 Absam;Sterbehaus Jakob Stainer;Stainerstraße 7;.123;Bescheid
126027;Absam;81001 Absam;Stationsbildstöcke;Walburga Schindl-Straße;2362;§ 2a
63824;Absam;81001 Absam;Widum;Walburga Schindl-Straße 20;291;§ 2a
101616;Absam;81001 Absam;Gasthof Kirchenwirt;Walburga Schindl-Straße 31;257/1;Bescheid
63826;Absam;81001 Absam;Mesnerhaus;Walburga Schindl-Straße 35;.114;§ 2a
100634;Absam;81001 Absam;Elektrizitätswerk der Stadt Hall i. T.;Walderstraße 1;.353;§ 2a
80235;Absam;81001 Absam;Kapelle zur Schmerzhaften Muttergottes beim Wiesenhof, Wiesenhof-Kapelle;Walderstraße 26, bei;.221;Bescheid
38642;Achenkirch;87001 Achental;Hagenkapelle hll. Peter und Paul;Achenkirch;.24;Bescheid
23131;Achenkirch;87001 Achental;Seehofkapelle;Achenkirch;.349;Bescheid
63834;Achenkirch;87001 Achental;Kalvarienbergkirche mit Scala Santa;Achenkirch .146, OG;.146;§ 2a
63832;Achenkirch;87001 Achental;Kath. Pfarrkirche hl. Johannes der Täufer und Friedhof;Achenkirch .217, OG;".217, 963; 966/2";§ 2a
71346;Achenkirch;87001 Achental;Annenkapelle;Achenkirch .229, OG;.229;§ 2a
108017;Achenkirch;87001 Achental;Heimatmuseum Sixtenhof;Achenkirch 29;.332;§ 2a
30000;Achenkirch;87001 Achental;Alter Widum;Achenkirch 378;.215;Bescheid
38644;Achenkirch;87001 Achental;Bauernhaus Dollenhof;Achenkirch 391;.207;Bescheid
38645;Achenkirch;87001 Achental;Loinger-Salzstadel;Achenkirch 470;.163;Bescheid
74507;Achenkirch;87001 Achental;Gasthof Tiroler Weinhaus;Achenkirch 471;.162;Bescheid
85958;Achenkirch;87001 Achental;Nischenbildstock beim Zollwohnhaus;Achenkirch 654, bei;35/1;§ 2a
73222;Achenkirch;87001 Achental;Döxenkapelle;;1725;Bescheid
108096;Achenkirch;87001 Achental;Kapelle beim Gallei;;1518;§ 2a
108205;Achenkirch;87001 Achental;Bildstock Leithen;;433/3;§ 2a
108097;Achenkirch;87001 Achental;Kriegerdenkmal;;.447;§ 2a
2338;Ainet;85001 Ainet;Ansitz  Weiherburg;Ainet 142;463/3;Bescheid
2336;Ainet;85001 Ainet;Wohnhaus des Paarhofes Kircher;Ainet 26;.35/1;Bescheid
2335;Ainet;85001 Ainet;Widum;Ainet 28;119;Bescheid
2339;Ainet;85001 Ainet;Herz-Jesu-Kapelle;;.79;Bescheid
2334;Ainet;85001 Ainet;Kath. Pfarrkirche Hll. Ulrich und Markus;;117/1;§ 2a
2341;Ainet;85002 Alkus;St. Josefs-Kapelle;Alkus 5, gegenüber;800;Bescheid
2340;Ainet;85002 Alkus;St. Maria Kapelle in Oberalkus;;801;§ 2a
2343;Ainet;85014 Gwabl;Kreuzwegstationen zur Wallfahrtskirche in Gwabl;;420/1;§ 2a
2342;Ainet;85014 Gwabl;Kath. Filialkirche Maria-Heimsuchung;;457;§ 2a
41396;Aldrans;81101 Aldrans;Landhaus;Bahnhofweg 2;.104;Bescheid
38653;Aldrans;81101 Aldrans;Sog. Gloriettl;Bahnhofweg 2, bei;.17;Bescheid
63836;Aldrans;81101 Aldrans;Kath. Pfarrkirche hl. Martin und Friedhof;Dorf;.1, 1;§ 2a
38654;Aldrans;81101 Aldrans;Mösl-Kapelle, Schützenkapelle;Dorf 12;654;Bescheid
29046;Aldrans;81101 Aldrans;Villa Rosenegg;Innsbrucker Straße 2;.22;Bescheid
38655;Aldrans;81101 Aldrans;Prockenhof-Kapelle, Mariahilfkapelle;Prockenhofweg 5, bei;.65;Bescheid
100039;Aldrans;81101 Aldrans;Ansitz Schrattenburg, Schullern-Schlössl;Rinner Straße 10;119/2;Bescheid
38656;Aldrans;81101 Aldrans;Ansitz Brandthausen, Brandlhof;Rinner Straße 5;.49/1;Bescheid
38657;Aldrans;81101 Aldrans;Hofkapelle;Rinner Straße 5, bei;.50;Bescheid
63838;Alpbach;83101 Alpbach;Kath. Pfarrkirche hl. Oswald und Friedhof mit Kriegerdenkmal;Alpbach;"1989; 18/3";§ 2a
131104;Alpbach;83101 Alpbach;Einhof Lueg;Alpbach 74;.223/1;Bescheid
121272;Alpbach;83101 Alpbach;Kath. Filialkirche Herz-Jesu;;.438;§ 2a
121270;Alpbach;83101 Alpbach;Sog. Hl. Kasten/ Heiligenkasten;;1989;§ 2a
2306;Amlach;85003 Amlach;Ortskapelle hl. Ulrich;;634;§ 2a
2305;Amlach;85003 Amlach;Kath. Filialkirche St. Ottilie;;382;§ 2a
2331;Amlach;85003 Amlach;Gerichtsstein;;389;§ 2a
125067;Ampass;81002 Ampaß;Bildstock hl. Johannes Nepomuk;Haller Innbrücke;1330;§ 2a
38658;Ampass;81002 Ampaß;Ansitz Taschenlehen;Haller Innbrücke 17;.42;Bescheid
125015;Ampass;81002 Ampaß;Hauskapelle;Haller Innbrücke 17, bei;.42;Bescheid
38660;Ampass;81002 Ampaß;Ehem. Ansitz Schwanenfeld/Stachler;Häusern 10;.62;Bescheid
63840;Ampass;81002 Ampaß;Kath. Pfarrkirche hl. Johannes der Täufer und Friedhof;Kirchweg;.1;§ 2a
63841;Ampass;81002 Ampaß;Kath. Filialkirche hl. Veit und ehem. Friedhofsfläche;Kirchweg;".4; 85";§ 2a
99367;Ampass;81002 Ampaß;Glockenturm;Kirchweg;.2;§ 2a
99375;Ampass;81002 Ampaß;Neuer Friedhof mit Kapellen;Kirchweg;18;§ 2a
99393;Ampass;81002 Ampaß;Bildstock am Burgsteig;Kirchweg;19;§ 2a
63839;Ampass;81002 Ampaß;Widum;Kirchweg 11;.3, 11, 89/1;§ 2a
125092;Ampass;81002 Ampaß;Prähistorisch-frühgeschichtlicher Siedlungs- und Kultplatz am Palmbühel;Palmbühel/Kirchbühel;"7; 20/1";Bescheid
46640;Ampass;81002 Ampaß;Sonnenkapelle;;.90;Bescheid
63861;Angath;83001 Angath;Kath. Pfarrkirche Hl. Geist mit Aufbahrungshalle;Angath;.9;§ 2a
123261;Angath;83001 Angath;Friedhof und Kapelle/Kriegerdenkmal;Angath;12;§ 2a
123257;Angath;83001 Angath;Grabrelief Simon Embacher;Angath;.22;§ 2a
123269;Angath;83001 Angath;Firstkapelle zum Leidenden Heiland/ Fürthkapelle;Angath 164, bei;.64;§ 2a
38662;Angath;83001 Angath;Gasthaus Kammerhof;Angath 22;.5;Bescheid
38663;Angath;83001 Angath;Altes Schulhaus;Angath 23;.7;§ 2a
63859;Angath;83001 Angath;Widum;Dorfplatz 6;22;§ 2a
123270;Angath;83001 Angath;Kreuzweg von der Firstkapelle nach Mariastein;;".64; 227/2, 225/30, 225/25";§ 2a
38664;Angerberg;83120 Unterangerberg;Dorferkapelle;Dorf;.126;Bescheid
121748;Angerberg;83120 Unterangerberg;Schulhauskapelle/ Kriegerdenkmal;;1201/2;§ 2a
2800;Anras;85004 Anras;Gschwendter-Stadel;Anras 13, bei;.23;Bescheid
2801;Anras;85004 Anras;Noiler-Kasten;Anras 26;.54;Bescheid
2802;Anras;85004 Anras;Trogerkasten;Dorf 11, bei;.22;Bescheid
2799;Anras;85004 Anras;Gasthaus Goller;Dorf 34;.15;Bescheid
2798;Anras;85004 Anras;Widum;Dorf 35;.44;§ 2a
2803;Anras;85004 Anras;Bauernhaus Mesner;Dorf 42;.46;Bescheid
2797;Anras;85004 Anras;Gericht, Pfleghof;Dorf 45, 46;".2; .3";Bescheid
2796;Anras;85004 Anras;Friedhof christlich;;1;§ 2a
2805;Anras;85004 Anras;Hl. Grabkapelle mit Kreuzweg;;580;§ 2a
2804;Anras;85004 Anras;Kath. Filialkirche hl. Antonius von Padua;;.84;§ 2a
2795;Anras;85004 Anras;Friedhofskapelle, ehem. Pfarrkirche hl. Stephanus;;".1; 1";§ 2a
2794;Anras;85004 Anras;Kath. Pfarrkirche St. Stephan;;".1; 1";§ 2a
2820;Anras;85005 Asch mit Winkl;Trögeler-Kasten;Asch 10;.26;Bescheid
2819;Anras;85005 Asch mit Winkl;Mascher-Kasten;Asch 2;.40/1;Bescheid
2818;Anras;85005 Asch mit Winkl;Mesnerhaus;Asch 42;998;Bescheid
2813;Anras;85005 Asch mit Winkl;Kapelle hl. Josef;Kollreid;.86;Bescheid
2815;Anras;85005 Asch mit Winkl;Bildstock Bartler;;794;§ 2a
2811;Anras;85005 Asch mit Winkl;Kath. Filialkirche Maria Himmelfahrt;;".1; 1";§ 2a
2829;Anras;85030 Ried;Aufnahmsgebäude;Mittewald;.139;Bescheid
2826;Anras;85030 Ried;Bildstock Klausner;Ried;.32;§ 2a
2828;Anras;85030 Ried;Kapelle zur Hl. Familie;Wiesen;.44;Bescheid
2823;Anras;85030 Ried;Kath. Filialkirche hl. Geist;;.1, 1;§ 2a
2824;Anras;85030 Ried;Bildstock, Weilerstöckl;;685/1;§ 2a
13697;Arzl im Pitztal;80001 Arzl im Pitztal;Aufnahmsgebäude Imst-Pitztal;Arzl 71;.627/4;Bescheid
13666;Arzl im Pitztal;80001 Arzl im Pitztal;Kath. Pfarrkirche hll. Ingenuin und Albuin;Arzl im Pitztal;.2;§ 2a
13668;Arzl im Pitztal;80001 Arzl im Pitztal;Widum;Arzl im Pitztal 35;.1;§ 2a
44346;Arzl im Pitztal;80001 Arzl im Pitztal;Höhensiedlung Burgstall;Burgstall;"108/1, 108/7, 108/10; 5498/1; 108/9";Bescheid
13684;Arzl im Pitztal;80001 Arzl im Pitztal;Floriansbrunnen in Oberwaldried;Wald 14, bei;5604/1;§ 2a
13674;Arzl im Pitztal;80001 Arzl im Pitztal;Ortskapelle;;.919;Bescheid
13676;Arzl im Pitztal;80001 Arzl im Pitztal;Industriemühle, Rieder Mühle;;.402;Bescheid
13690;Arzl im Pitztal;80001 Arzl im Pitztal;Kaplaneikirche hl. Thomas in Wald;;.475;§ 2a
13667;Arzl im Pitztal;80001 Arzl im Pitztal;Friedhof mit Totenkapelle;;.3, 182;§ 2a
79406;Arzl im Pitztal;80001 Arzl im Pitztal;Friedhof mit Nischenbildstock in Wald;;2017;§ 2a
13693;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle Mariahilf in Oberleins;;3935;§ 2a
13678;Arzl im Pitztal;80001 Arzl im Pitztal;Lourdeskapelle in Leins;;3765/1;§ 2a
13681;Arzl im Pitztal;80001 Arzl im Pitztal;Florianbrunnen;;.465;§ 2a
13680;Arzl im Pitztal;80001 Arzl im Pitztal;Friedhof in Leins;;3837/2;§ 2a
13694;Arzl im Pitztal;80001 Arzl im Pitztal;Bildstock am Kapf;;334/4;§ 2a
13686;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle Mariahilf in Timmls;;.286;§ 2a
13672;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle Hl. Familie in Blons;;.1093;§ 2a
13692;Arzl im Pitztal;80001 Arzl im Pitztal;Josefsbrunnen in Wald;;5620;§ 2a
13669;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle hl. Magnus;;.254;§ 2a
13675;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle hl. Florian;;.401;§ 2a
13695;Arzl im Pitztal;80001 Arzl im Pitztal;Almwegkapelle;;4829;§ 2a
13677;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle hl. Anna in Hochasten;;5890;§ 2a
13685;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle in Steinhof;;4764/3;§ 2a
13670;Arzl im Pitztal;80001 Arzl im Pitztal;Lourdeskapelle;;.860;§ 2a
13679;Arzl im Pitztal;80001 Arzl im Pitztal;Kriegerdenkmal;;594;§ 2a
13665;Arzl im Pitztal;80001 Arzl im Pitztal;Kapelle Weißplatte;;5190/1;§ 2a
13671;Arzl im Pitztal;80001 Arzl im Pitztal;Kaplaneikirche Mariahilf in Leins;;.768;§ 2a
94056;Aschau im Zillertal;87101 Aschau;Kath. Pfarrkirche Maria zum Siege;Dorfstraße 40;.463/1;§ 2a
94059;Aschau im Zillertal;87101 Aschau;Widum;Dorfstraße 40;.463/1;§ 2a
75511;Aschau im Zillertal;87101 Aschau;Zeller Eisenbahnbrücke (Zillertalbahn);;"934; 1081";Bescheid
71349;Aschau im Zillertal;87103 Distelberg;Schlossgasthof Thurnbach;Thurnbachweg 22;428/1;Bescheid
71348;Aschau im Zillertal;87103 Distelberg;Kath. Filialkirche hl. Leonhard in Distelberg;;.243;§ 2a
2838;Assling;85006 Bannberg;Widum;Bannberg 12;587;§ 2a
130089;Assling;85006 Bannberg;Siedlungsgebiet, Römerzeitliche Siedlungsstelle am Südplateau des Mortbichls;;"460/16; 460/18, 460/19";Bescheid
2837;Assling;85006 Bannberg;Friedhof;;586;§ 2a
2836;Assling;85006 Bannberg;Expositurkirche St. Martin;;586;§ 2a
2844;Assling;85008 Burg-Vergein;Widum;Burg-Vergein 1;.2;§ 2a
2849;Assling;85008 Burg-Vergein;Obertscheider-Kasten;Burg-Vergein 14;.32;Bescheid
2846;Assling;85008 Burg-Vergein;Kanz-Kapelle (Marienkapelle);Vergein, OG;.39;Bescheid
2841;Assling;85008 Burg-Vergein;Kath. Pfarrkirche St. Justina;;".1; 7/2";§ 2a
2851;Assling;85010 Dörfl;Kapelle Maria vom Guten Rat;;.36;§ 2a
2868;Assling;85016 Kosten;Unterer-Mitleider-Kasten;Herol 7;570;Bescheid
2860;Assling;85016 Kosten;Dreifaltigkeitsstöckl beim Hof Unterwinkler;Kosten;711;Bescheid
2865;Assling;85016 Kosten;Öberster-Kasten;Kosten 20;702;Bescheid
2863;Assling;85016 Kosten;Bauernhaus Platzoller;Kosten 24;176;Bescheid
2861;Assling;85016 Kosten;Linderkapelle;Kosten 7;.49;Bescheid
2855;Assling;85016 Kosten;Gasthaus Alte Post, Leiterhof;Mittewald 142;.61;Bescheid
2856;Assling;85016 Kosten;Harpfe;;.127, 598/1;Bescheid
2862;Assling;85016 Kosten;Bildstock Mittewald;;672;§ 2a
2859;Assling;85016 Kosten;Kapelle zur Hl. Dreifaltigkeit;;.34;§ 2a
2858;Assling;85016 Kosten;Kostenkapelle;;.143;§ 2a
2867;Assling;85016 Kosten;Bildstock Mitleider;;245;§ 2a
2854;Assling;85016 Kosten;Ehem kath. Pfarrkirche, St. Johannes Kapelle;;760;§ 2a
2857;Assling;85016 Kosten;Kath. Pfarrkirche, Friedhof christlich, Pfarrvikariatskirche unserer lb. Frau Maria Unbefleckte Empfängnis mit Friedhof;;598/3, 598/4;§ 2a
2871;Assling;85023 Oberaßling;Lukasser-Kirchl;Bichl 18;467/2;Bescheid
2870;Assling;85023 Oberaßling;Nothelferkapelle beim Warscherhof;Oberaßling 64;.62;Bescheid
2872;Assling;85023 Oberaßling;Bichlerstöckl;;450;Bescheid
2878;Assling;85029 Penzendorf;Ralser-Kasten (ehem. Jakober-Kasten);Penzendorf 20;.7/2;Bescheid
2876;Assling;85029 Penzendorf;Kapelle zur Unbefleckten Empfängnis;;.17;§ 2a
2884;Assling;85033 Schrottendorf;Bauernhaus Obergoller;Schrottendorf 24;89;Bescheid
2880;Assling;85033 Schrottendorf;Herz-Jesu-Kapelle;Schrottendorf, OG;.36/4;Bescheid
2881;Assling;85033 Schrottendorf;Ortskapelle Zum Heiligsten Herzen Jesu;;.7;§ 2a
2890;Assling;85036 Thal;Aufnahmsgebäude, Bahnhof Thal;Thal-Aue 117;388;Bescheid
77007;Assling;85036 Thal;Volksschule Thal;Thal-Aue 46;202/4;Bescheid
2887;Assling;85036 Thal;Kath. Filialkirche St. Ulrich;;.1, .2, 1;§ 2a
2889;Assling;85036 Thal;Kapelle St. Josef in der Aue;;.25;§ 2a
2900;Assling;85039 Unteraßling;Tischler-Kasten;Unteraßling 20;.23;Bescheid
2895;Assling;85039 Unteraßling;Lourdeskapelle;;.91;§ 2a
2892;Assling;85039 Unteraßling;Kath. Pfarrkirche Hl. Dreifaltigkeit;;.1, 1;§ 2a
2897;Assling;85039 Unteraßling;Kath. Filialkirche St. Korbinian;;".51; 190/1";§ 2a
2896;Assling;85039 Unteraßling;Kriegerdenkmal;;.91;§ 2a
2894;Assling;85039 Unteraßling;Widum;;3/1;§ 2a
2893;Assling;85039 Unteraßling;Friedhof;;1;§ 2a
17540;Aurach bei Kitzbühel;82101 Aurach;Auerhof;Dörfl 20;.248;Bescheid
91141;Aurach bei Kitzbühel;82101 Aurach;Waschhaus mit Machkammer und Backofen, Auern;Dörfl 20;.248;Bescheid
91142;Aurach bei Kitzbühel;82101 Aurach;Auerkapelle;Dörfl 20;.370;Bescheid
91100;Aurach bei Kitzbühel;82101 Aurach;Pocher-Kapelle, Knappen-Kapelle;Grüntalweg;1124/1;§ 2a
71319;Aurach bei Kitzbühel;82101 Aurach;Götschen-Kapelle;Grüntalweg;1125;§ 2a
91137;Aurach bei Kitzbühel;82101 Aurach;Waldkapelle, Mariahilf-Kapelle;Kochauweg;1/2;§ 2a
91130;Aurach bei Kitzbühel;82101 Aurach;Kath. Pfarrkirche hl. Rupert und Friedhof;Oberaurach;".1, 64; 58";§ 2a
91134;Aurach bei Kitzbühel;82101 Aurach;Kriegerdenkmal;Oberaurach;64;§ 2a
91132;Aurach bei Kitzbühel;82101 Aurach;Widum;Oberaurach 10;67;§ 2a
67283;Aurach bei Kitzbühel;82101 Aurach;Gasthaus Hallerwirt und Wirtschaftsgebäude;Oberaurach 4;".10/1; .10/3";Bescheid
67558;Aurach bei Kitzbühel;82101 Aurach;Mesnerwirt;Oberaurach 5;.7;Bescheid
38687;Aurach bei Kitzbühel;82101 Aurach;Bürgerhaus, Krämerhaus;Oberaurach 8;.2;Bescheid
91136;Aurach bei Kitzbühel;82101 Aurach;Volksschule Aurach;Oberaurach 9;63/2;§ 2a
44213;Aurach bei Kitzbühel;82101 Aurach;Traidler-Kasten;Traidlweg 36, bei;1364/1;Bescheid
91146;Aurach bei Kitzbühel;82101 Aurach;St. Daniel-Kapelle, ehem. Gebra-Kapelle;;.121;§ 2a
63883;Aurach bei Kitzbühel;82101 Aurach;Friedhofskapelle;;64;§ 2a
2656;Außervillgraten;85203 Außervillgraten;Bauernhof Wurzer;Außervillgraten 114;.219, .222, .220, .309, 2038/2;Bescheid
2647;Außervillgraten;85203 Außervillgraten;Kapelle hl. Genoveva, Bachlechenkapelle;Außervillgraten 94;1910;Bescheid
2643;Außervillgraten;85203 Außervillgraten;Kath. Pfarrkirche hl. Gertraud von Nivelles;;.22;§ 2a
2645;Außervillgraten;85203 Außervillgraten;Mariahilfkapelle, Stöcklkapelle;;.315;§ 2a
2644;Außervillgraten;85203 Außervillgraten;Friedhof;;241;§ 2a
63888;Axams;81104 Axams;Kath. Pfarrkirche hl. Johannes d. T.;Burglechnerstraße;.1;§ 2a
80038;Axams;81104 Axams;Kapelle hl. Michael, Nothelferkapelle;Burglechnerstraße;.1;§ 2a
80133;Axams;81104 Axams;Karner, Wilgefortiskapelle, Kümmerniskapelle;Burglechnerstraße;.1;§ 2a
80248;Axams;81104 Axams;Kruzifix;Burglechnerstraße;3212;§ 2a
79847;Axams;81104 Axams;Friedhof;Burglechnerstraße;.1;§ 2a
80194;Axams;81104 Axams;Wegkapelle Kristen;Föhrenweg;.276;§ 2a
38699;Axams;81104 Axams;Einhof Funer Lut;Georg-Bucher-Straße 1;.57;Bescheid
38700;Axams;81104 Axams;Einhof Grassl;Georg-Bucher-Straße 3;.56/1;Bescheid
82668;Axams;81104 Axams;Kruzifix, ehem. Hintermetzenthal;Innsbrucker Straße;578/20;§ 2a
38701;Axams;81104 Axams;Bauernhaus, Widumhöfl, Widenhöfl;Innsbrucker Straße 1;.79;§ 2a
68803;Axams;81104 Axams;Mittertennhof Moar;Innsbrucker Straße 3;147/3;Bescheid
38698;Axams;81104 Axams;Hofkapelle, Baderbühe-Kapelle;Jennisweg 1, bei;.195;Bescheid
80658;Axams;81104 Axams;Einhof Kögger;Lindenweg 1;.189;Bescheid
69735;Axams;81104 Axams;Kapelle hl. Sebastian, Lindenkapelle mit Friedhof;Lindenweg 2;.188, 2083;§ 2a
80190;Axams;81104 Axams;Ortskapelle Maria Empfängnis;Omes 13;.385;§ 2a
38702;Axams;81104 Axams;Einhof Schlössl;Schloßgasse 6;.94;Bescheid
63889;Axams;81104 Axams;Widum mit Widumskapelle;Sylvester-Jordan-Straße 2;.80;§ 2a
38703;Axams;81104 Axams;Hofkapelle, Wollbell-Kapelle;Wollbell 7;.391;Bescheid
80201;Axams;81104 Axams;Steinsäule;;3176/1;§ 2a
63893;Bach;86001 Bach;Kath. Pfarrkirche Unserer lieben Frau Maria Reinigung, Friedhofskapelle und Kriegerdenkmal beim Friedhof;Bach;.317, 3430;§ 2a
63894;Bach;86001 Bach;Kapelle Mariahilf/Seesumpfkapelle;Bach;.240;§ 2a
63895;Bach;86001 Bach;Antoniuskapelle;Bach;.403;§ 2a
76749;Bach;86001 Bach;Volksschule;Oberbach 47;3600;§ 2a
76843;Bach;86001 Bach;Wegkapelle Maria la Salett, Schwarzbrunnen;Schönau;4047;§ 2a
64766;Bach;86001 Bach;Ortskapelle  Maria vom Guten Rat, Marienkapelle Schönau;Schönau;3966;§ 2a
64848;Bach;86001 Bach;Kath. Filialkirche Expositurkirche zum hl. Josef mit Friedhof, Friedhofskapelle und Kriegergedächtnisstätte;Stockach;.437, 3813;§ 2a
76835;Bach;86001 Bach;Pfarrhof;Stockach 23;.440;§ 2a
76864;Bach;86001 Bach;Klotzkapelle und Friedhof;;3106;§ 2a
76744;Bach;86001 Bach;Figurenbildstock hl. Johannes Nepomuk auf der Lechbrücke;;3317/1;§ 2a
76848;Bach;86001 Bach;Kapelle Maria Heimsuchung;;.421;§ 2a
84656;Bad Häring;83006 Häring;Kath. Pfarrkirche hl. Johannes der Täufer und Friedhof mit Kriegerkapelle;Dorf;"1; 4/2; 5/1";§ 2a
123877;Bad Häring;83006 Häring;Widum;Dorf 5;86;§ 2a
123901;Bad Häring;83006 Häring;Antoniuskapelle;Osterndorf;1209;§ 2a
63899;Baumkirchen;81003 Baumkirchen;Kapelle hl. Anna, Annakapelle;Dorfstraße;.47/2;§ 2a
63900;Baumkirchen;81003 Baumkirchen;Kath. Pfarrkirche hl. Laurentius und Friedhof samt Friedhofskapelle;Dorfstraße;.1, .2, 6;§ 2a
120237;Baumkirchen;81003 Baumkirchen;Mesnerhaus, ehem. Frühmesserhaus;Dorfstraße 14;68;§ 2a
