ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
61327;Afritz am See;75401 Afritz;Kath. Pfarrkirche hl. Nikolaus und Friedhof;Afritz;.67, 375/4;§ 2a
61324;Afritz am See;75401 Afritz;Mesnerhaus;Dorfstraße 26;362;§ 2a
34299;Afritz am See;75401 Afritz;Ehem. Pflegerhaus der Grafen Porcia;Gassen;727;Bescheid
61428;Afritz am See;75404 Berg ob Afritz;Kalvarienbergkapelle;Berg ob Afritz 10;.74;§ 2a
34153;Albeck;72301 Albeck;Schloss Neualbeck;Neualbeck 1;.2;Bescheid
93206;Albeck;72301 Albeck;Burgruine Alt-Albeck;Sirnitz;61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 738, 739;§ 2a
63219;Albeck;72313 Großreichenau;Kath. Filialkirche hl. Ruprecht;Sankt Ruprecht;.72;§ 2a
61424;Albeck;72329 St. Leonhard;Kapelle hl. Leonhard;Benesirnitz;.65;§ 2a
61425;Albeck;72329 St. Leonhard;Kath. Filialkirche hl. Leonhard im Bade;Benesirnitz;.64;§ 2a
94523;Albeck;72329 St. Leonhard;Evang. Pfarrkirche A.B.;Grillenberg 15;.16/1;§ 2a
128634;Albeck;72335 Sirnitz;Gesamtanlage, Kath. Pfarrkirche hl. Nikolaus und Kirchhof mit Karner und Kriegerdenkmal;Sirnitz;.1, .2 52;§ 2a
94525;Albeck;72335 Sirnitz;Pfarrhof;Sirnitz 21;.20/1;§ 2a
61343;Althofen;74001 Althofen;Burg, ehem. Fronfeste;Burgstraße 12;.20;Bescheid
34156;Althofen;74001 Althofen;Wohnhaus;Burgstraße 3;.35;Bescheid
34157;Althofen;74001 Althofen;Wohnhaus, ehem. Gerichtsgebäude;Burgstraße 5;.34/1;Bescheid
61340;Althofen;74001 Althofen;Hornturm (ehem. Wehrturm);Burgstraße 7, bei;.9;§ 2a
34158;Althofen;74001 Althofen;Auer von Welsbach-Museum;Burgstraße 8;.27/1;Bescheid
61344;Althofen;74001 Althofen;Wohnhaus Schwarz am Berg (ehem. Pfleghaus);Burgstraße 9;.23/3;Bescheid
34159;Althofen;74001 Althofen;Altes Rathaus;Freimarktstraße 4;.47, .48;Bescheid
34155;Althofen;74001 Althofen;Annenturm, ehem. Bergfried;Grobeckerplatz 1;.44;Bescheid
61341;Althofen;74001 Althofen;Volksschule- und Hauptschule;Höpfnerstraße 13;.187;§ 2a
68314;Althofen;74001 Althofen;Knappenbrunnen (Gnomenbrunnen);Salzburger Platz;908/1;§ 2a
68315;Althofen;74001 Althofen;Pestsäule;Salzburger Platz;908/1;§ 2a
68306;Althofen;74001 Althofen;Gasthaus Zur Post;Salzburger Platz 1;.41/1;Bescheid
68307;Althofen;74001 Althofen;Wohn- und Gasthaus;Salzburger Platz 2;.39;Bescheid
34160;Althofen;74001 Althofen;Rieder-Haus;Salzburger Platz 6;.73;Bescheid
68310;Althofen;74001 Althofen;Wohnhaus;Salzburger Platz 8;.76;Bescheid
68311;Althofen;74001 Althofen;(Neues) Schloss;Schloßplatz 1;.29;Bescheid
34161;Althofen;74001 Althofen;(Neues) Schloss;Schloßplatz 2;".30; .25, .33";Bescheid
68313;Althofen;74001 Althofen;Pfarrhof;Schloßplatz 4;.32;§ 2a
67872;Althofen;74001 Althofen;Kalvarienbergkirche hl. Kreuz mit Kreuzweg;;".17; 88/2, 88/3";§ 2a
67873;Althofen;74001 Althofen;Karner;;.111/2;§ 2a
102031;Althofen;74001 Althofen;Stadtbefestigung (Gesamtanlage);;"171; .34/3; .25; 71";§ 2a
67874;Althofen;74001 Althofen;Kath. Pfarrkirche hl. Thomas von Canterbury mit Kirchhof;;.28;§ 2a
67871;Althofen;74001 Althofen;Ehem. Bürgerspitalskirche hl. Cäcilia und Friedhof;;.111/1, 342/2;§ 2a
109202;Althofen;74001 Althofen;Steingewölbebrücke;;"927; 869/1";§ 2a
102014;Althofen;74016 Töscheldorf;Schloss Krumfelden;Krumfelden 1;.7/1;Bescheid
101924;Althofen;74016 Töscheldorf;Kath. Filialkirche hll. Johannes und Paul;Rabenstein;.17;§ 2a
131001;Althofen;74016 Töscheldorf;Schlossanlage Töscheldorf;Töscheldorf 1, 2;.10, .11;Bescheid
61360;Arnoldstein;75402 Arnoldstein;Kreuzkapelle und Wegkapelle;Arnoldstein;.53/1, .53/2;§ 2a
61362;Arnoldstein;75402 Arnoldstein;Kath. Pfarrkirche hl. Lambert;Arnoldstein;.26, 42/2;§ 2a
61743;Arnoldstein;75402 Arnoldstein;Ehem. Filialkirche hl. Maria;Arnoldstein 5;.81;§ 2a
61740;Arnoldstein;75402 Arnoldstein;Friedhof mit drei Kapellen;Gailitz 1;.111, .112, 106/3, 106/4, 106/7, 106/8;§ 2a
34171;Arnoldstein;75402 Arnoldstein;Ehem. Forsthaus;Greuth 1;1146;Bescheid
34172;Arnoldstein;75402 Arnoldstein;Klosterruine Arnoldstein;Klosterweg 1;.30/1;§ 2a
61350;Arnoldstein;75402 Arnoldstein;Ehem. Gemeindeamt;Klosterweg 2;.32/1;§ 2a
77539;Arnoldstein;75402 Arnoldstein;Wohnhaus Mauthner oder Post;Marktplatz 6;.24/1;Bescheid
34298;Arnoldstein;75402 Arnoldstein;Fabriksgebäude, Schrotturm;Schrotturmstraße 1;.87/1;Bescheid
47711;Arnoldstein;75402 Arnoldstein;Gailitzbrücke;;"1193/3; 1221/2";§ 2a
61941;Arnoldstein;75417 Hart;Kath. Filialkirche hl. Anna;Hart;.4;§ 2a
62764;Arnoldstein;75417 Hart;Wallfahrtskirche Maria Siebenbrünn und Friedhof;Radendorf;".69; 807/2";§ 2a
77675;Arnoldstein;75417 Hart;Steingewölbebrücke;Riegersdorf;1064/4;§ 2a
63088;Arnoldstein;75417 Hart;Kath. Pfarrkirche hl. Leonhard und Friedhof;Sankt Leonhard bei Siebenbrünn;".26; 1013/3";§ 2a
47193;Arnoldstein;75427 Maglern;Alte Poststraße;Magler Wald;1006/9;Bescheid
62456;Arnoldstein;75427 Maglern;Burgruine Straßfried;Maglern;.1/1;Bescheid
63443;Arnoldstein;75427 Maglern;Kath. Pfarrkirche hl. Andreas und Friedhof;Thörl-Maglern-Greuth;.92/1,  865/2;§ 2a
63540;Arnoldstein;75427 Maglern;Aufnahmsgebäude;Unterthörl;.68/7;Bescheid
40407;Arnoldstein;75427 Maglern;Zolldienst- und Wohngebäude;Unterthörl 36;898/1;Bescheid
62414;Arnoldstein;75433 Pöckau;Kath. Filialkirche hl. Stefan und Friedhof;Lind;.7;§ 2a
62732;Arnoldstein;75433 Pöckau;Kath. Filialkirche hl. Ruprecht und Friedhof;Pöckau;.30, 194;§ 2a
77674;Arnoldstein;75436 Riegersdorf;Wegkapelle Maria Hilf;Krainberg;1102;§ 2a
77565;Arnoldstein;75436 Riegersdorf;Ehem. Nikolauskirche, Thurnbergkapelle;Neuhaus;.1;§ 2a
62582;Arnoldstein;75436 Riegersdorf;Kath. Filialkirche hl. Nikolaus;Neuhaus;.2/2;§ 2a
48520;Arnoldstein;75436 Riegersdorf;Gasthaus Pirtscher, ehem. Poststation;Riegersdorf 1;342/3;Bescheid
48024;Arnoldstein;75436 Riegersdorf;Riegersdorfer Kapelle;Riegersdorf 10, bei;669;Bescheid
34722;Arnoldstein;75436 Riegersdorf;Befestigungsanlage Thurnberg;Thurnberg;56/2, 60;Bescheid
63486;Arnoldstein;75436 Riegersdorf;Kath. Filialkirche hl. Oswald und Friedhof;Tschau;.41;§ 2a
77545;Arnoldstein;75436 Riegersdorf;Wegkapelle;Tschau;898/1;§ 2a
77555;Arnoldstein;75447 Seltschach;Evangelischer Friedhof mit Kapelle;Agoritschach;1706;§ 2a
61330;Arnoldstein;75447 Seltschach;Evang. Pfarrkirche A.B.;Agoritschach;.24;§ 2a
34872;Arnoldstein;75447 Seltschach;Spätantike Höhensiedlung Hoischhügel;Hoischhügel;90, 92, 94;Bescheid
62929;Arnoldstein;75447 Seltschach;Kath. Filialkirche hl. Servatius;Seltschach;.55, 1537;§ 2a
61365;Arriach;75403 Arriach;Kath. Pfarrkirche hll. Philipp und Jakob und Friedhof;Arriach;.26;§ 2a
61366;Arriach;75403 Arriach;Evang. Pfarrkirche A.B. Vier-Evangelisten-Kirche;Arriach;.282;§ 2a
61983;Arriach;75420 Innere Teuchen;Ehem. Hospiz Klösterle, Pfarrkirche hl. Kreuz;Innerteuchen 5, bei;".78/1; .78/2";§ 2a
67877;Arriach;75425 Laastadt;Kath. Filialkirche hll. Peter und Paul und Kirchhof;Oberwöllan;.39;§ 2a
77757;Arriach;75425 Laastadt;Mauerspeicher Wieser;Unterwöllan 14, bei;574;Bescheid
48532;Arriach;75425 Laastadt;Blochstadel Lackner;Unterwöllan 4;.92/1;Bescheid
90972;Arriach;75445 Sauerwald;Sonnenobservatorium - Turm 4 - äußere Erscheinung;;464/9;Bescheid
67879;Bad Bleiberg;75405 Bleiberg;Flur-/Wegkapelle hl. Maria am Stein, Deutsche Kapelle;Bad Bleiberg;.446;§ 2a
77709;Bad Bleiberg;75405 Bleiberg;Bartholomäuskapelle;Bad Bleiberg;596/1;§ 2a
77710;Bad Bleiberg;75405 Bleiberg;Lawinendenkmal;Bad Bleiberg;1361/1;§ 2a
77712;Bad Bleiberg;75405 Bleiberg;Porträtbüste des Gewerken Romuald Holenia;Bad Bleiberg;590;§ 2a
61406;Bad Bleiberg;75405 Bleiberg;Kath. Pfarrkirche hl. Florian;Bad Bleiberg;.289;§ 2a
61407;Bad Bleiberg;75405 Bleiberg;Gemeindeamt, ehem. Gewerkenhaus, ehem. BBU-Direktion;Bad Bleiberg 49;.176;§ 2a
74192;Bad Bleiberg;75405 Bleiberg;Ehem. Gewerkenhaus Dreyhann-Holenia oder Baronhaus, heute Cafe;Bad Bleiberg 50;.177;Bescheid
48939;Bad Bleiberg;75405 Bleiberg;Ehem. Gewerkenhaus, Perscha Wastl;Bad Bleiberg 73;.209;Bescheid
34173;Bad Bleiberg;75405 Bleiberg;Alte Volksschule;Bad Bleiberg 81;.225;Bescheid
34174;Bad Bleiberg;75405 Bleiberg;Gewerkenhaus Mühlbacher;Bad Bleiberg 93;.226/1;Bescheid
46890;Bad Bleiberg;75405 Bleiberg;Wohn- und Geschäftshaus, Knappenhaus;Bad Bleiberg 97;".226/2; 586";Bescheid
74195;Bad Bleiberg;75405 Bleiberg;Ehem. Gewerkenhaus Theresienhof;Bleiberg-Nötsch 2;.13/2;Bescheid
61390;Bad Bleiberg;75405 Bleiberg;Evang. Pfarrkirche A.B.;Bleiberg-Nötsch 4;.15;§ 2a
81930;Bad Bleiberg;75405 Bleiberg;Bad Rudolf;Bleiberg-Nötsch 86;1434;Bescheid
39484;Bad Bleiberg;75405 Bleiberg;Ehem. Förderanlage Rudolfschacht;Bleiberg-Nötsch 87;.82/3;Bescheid
48856;Bad Bleiberg;75405 Bleiberg;Antonischacht mit Förderturm, Aufbereitungsanlage, Bergschmiede und Museum;Bleiberg-Nötsch 91;".452/2; .452/1; .452/4, 47/6";Bescheid
61385;Bad Bleiberg;75424 Kreuth;Kath. Pfarrkirche hl. Heinrich und Friedhof;Bleiberg-Kreuth;.67, 282;§ 2a
77716;Bad Bleiberg;75424 Kreuth;Kaiser-Franz-Leopold-Erbstollen mit Inschrifttafel;Bleiberg-Kreuth;1065;§ 2a
68013;Bad Bleiberg;75424 Kreuth;Heinrichhütte, Schmelzhaus;Bleiberg-Kreuth;349/3;Bescheid
48241;Bad Bleiberg;75424 Kreuth;Bürgerhaus, Gelautzhaus;Bleiberg-Kreuth 157;.212;Bescheid
74189;Bad Bleiberg;75424 Kreuth;Hüttenschafferhaus;Bleiberg-Kreuth 40;.54/2;Bescheid
74186;Bad Bleiberg;75424 Kreuth;Antoni-Grubenhaus;Bleiberg-Kreuth 41;265;Bescheid
34181;Bad Bleiberg;75424 Kreuth;Khevenhüller-Jagdschloss, ehem. Gewerkenhaus, Christobi-Haus oder Besiersky-Haus;Bleiberg-Kreuth 44;.60;Bescheid
81910;Bad Bleiberg;75424 Kreuth;Antonischacht mit Förderturm, Aufbereitungsanlage, Bergschmiede und Museum;Bleiberg-Nötsch 91;297/3;Bescheid
61409;Bad Kleinkirchheim;73204 Kleinkirchheim;Kath. Filialkirche hl. Katharina im Bade;Bach 6;.74;§ 2a
62285;Bad Kleinkirchheim;73204 Kleinkirchheim;Evang. Filialkirche A.B.;Dorfstraße 296, 0G;.296;§ 2a
113730;Bad Kleinkirchheim;73204 Kleinkirchheim;Jakobskapelle;Kirchheimer Weg 161;.161;§ 2a
61416;Bad Kleinkirchheim;73204 Kleinkirchheim;Kath. Pfarrkirche hl. Ulrich und Friedhof;Kirchheimer Weg 161;.161;§ 2a
63168;Bad Kleinkirchheim;73213 St. Oswald;Kath. Pfarrkirche hl. Oswald und Friedhof;St.Oswald - Kirchweg 16;.16, 151/2;§ 2a
61411;Bad Kleinkirchheim;73213 St. Oswald;Pfarrhof;St.Oswald - Kirchweg 7;.17;§ 2a
48489;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Stadtbefestigung (Gesamtanlage), Stadtanlage/Stadtmauer;Bad St. Leonhard im Lavanttal;"92, 93; .73, 121, 124";§ 2a
34175;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Burgruine Gomarn;Bad St. Leonhard im Lavanttal;.73;Bescheid
77301;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Römischer Grabstein;Hauptplatz;942/2;§ 2a
67882;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Mariensäule;Hauptplatz;942/1;§ 2a
77299;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Pfarrhof;Hauptplatz 59;.67;§ 2a
77302;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Schloss Ehrenfels;Höllgasse 125;.1, 1;Bescheid
48488;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Stadtanlage/Stadtmauer und Turmbau;Höllgasse 19a;"34; 592; 611/1";Bescheid
77298;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Ehem. Spitalskirche/Zur lieben Frau Maria;;.126;§ 2a
67883;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Kath. Pfarrkirche hl. Leonhard und Friedhof mit Karner;;.102;§ 2a
77297;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Kreuzwegkapelle, Ölbergkapelle;;295;§ 2a
87645;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Friedhof christlich;;546/1;§ 2a
77265;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Figur, Christus im Leid;;918;§ 2a
67881;Bad Sankt Leonhard im Lavanttal;77011 Bad St. Leonhard;Kath. Filialkirche hl. Kunigunde;;.72;§ 2a
62898;Bad Sankt Leonhard im Lavanttal;77013 Schiefling;Kath. Pfarrkirche hl. Ägidius und Friedhof;Schiefling;1/1;§ 2a
77318;Bad Sankt Leonhard im Lavanttal;77013 Schiefling;Pfarrhof;Schiefling 9;23;§ 2a
34176;Bad Sankt Leonhard im Lavanttal;77016 Theißing;Burgruine Painburg (Teufenbach);Lichtengraben;2165/1;Bescheid
75701;Bad Sankt Leonhard im Lavanttal;77016 Theißing;Schloss Lichtengraben (Teuffenbach);Lichtengraben 1;.150/1;Bescheid
77319;Bad Sankt Leonhard im Lavanttal;77017 Twimberg;Aussichtswarte, Kärntner Sonnenturm;Schönberg;227/2;§ 2a
48651;Bad Sankt Leonhard im Lavanttal;77017 Twimberg;Burgruine Twimberg samt Wehrturm;Twimberg;1900, 1901;Bescheid
34177;Bad Sankt Leonhard im Lavanttal;77017 Twimberg;Schloss Wiesenau samt Park;Wiesenau 1;844;Bescheid
61423;Baldramsdorf;73402 Baldramsdorf;Kath. Pfarrkirche hl. Martin und Friedhof;Baldramsdorf 25;.82/1, .82/2, .198, 725/3;§ 2a
48491;Baldramsdorf;73402 Baldramsdorf;Hochmittelalterliche Motte, Mittlere-, Untere-Burg Ortenburg;Unterhaus;1283, 1301/1, 1275, 1302;Bescheid
34897;Baldramsdorf;73402 Baldramsdorf;Burgruine Obere Ortenburg/Oberburg;Unterhaus;1741;Bescheid
63511;Baldramsdorf;73402 Baldramsdorf;Schloss Ortenburg (Paternschloß), Handwerksmuseum;Unterhaus 18;.114, 1217/2;§ 2a
61751;Baldramsdorf;73402 Baldramsdorf;Kath. Filialkirche hl. Nikolaus;;.15;§ 2a
62355;Baldramsdorf;73405 Gschieß;Kath. Filialkirche hl. Lambertus;Lampersberg 54;.54;§ 2a
62865;Baldramsdorf;73405 Gschieß;Kath. Filialkirche hl. Anna und ehem. Friedhofsgelände;Rosenheim 54/4;".35; 54/4";§ 2a
67887;Berg im Drautal;73101 Berg;Karner hl. Michael;Berg;.73;§ 2a
115616;Berg im Drautal;73101 Berg;Pfarrhof;Berg 3;.71;§ 2a
61426;Berg im Drautal;73101 Berg;Kath. Pfarrkirche Mariae Geburt und Friedhof;Berg 73, 0G;.73;§ 2a
61427;Berg im Drautal;73101 Berg;Kath. Filialkirche hl. Athanasius und Mauerreste abgekommener Gebäude;;.86, 947/1, 951/1, 951/2;§ 2a
115605;Berg im Drautal;73101 Berg;Kreuzigungsgruppe;;514/1;§ 2a
117477;Berg im Drautal;73101 Berg;Mittelalterlicher Brunnen;;340, 341;§ 2a
34179;Berg im Drautal;73106 Emberg;Kapelle Zu den 14 Nothelfern (auch Pauli Bekehrung);;.7;Bescheid
110705;Berg im Drautal;73110 Goppelsberg;Kapelle Maria Heimsuchung;Oberberg;.44;§ 2a
67889;Berg im Drautal;73110 Goppelsberg;Kapelle hl. Notburga;;.87;§ 2a
61331;Bleiburg;76001 Aich;Kath. Filialkirche hl. Luzia;Aich;.160;§ 2a
61332;Bleiburg;76001 Aich;Kath. Filialkirche hl. Sebastian;Aich;.50;§ 2a
61558;Bleiburg;76001 Aich;Kath. Filialkirche Mariae Himmelfahrt mit Friedhof;Einersdorf;.100, 1639/2;§ 2a
62901;Bleiburg;76001 Aich;Kalvarienbergkapelle und Kreuzwegstationen;Schilterndorf;1266;§ 2a
62902;Bleiburg;76001 Aich;Kath. Filialkirche Heiligengrab;Schilterndorf 18;.75;§ 2a
34869;Bleiburg;76001 Aich;Mlinar-Harpfe;Schilterndorf 25;1292/3;Bescheid
80503;Bleiburg;76003 Bleiburg;Pestsäule (Mariensäule);10. Oktober Platz;645/1, 645/3;§ 2a
80546;Bleiburg;76003 Bleiburg;Freyungsbrunnen;10. Oktober Platz;645/1, 645/3;§ 2a
66884;Bleiburg;76003 Bleiburg;Gasthaus Zur Krone und Reste der alten Stadtmauer;10. Oktober Platz 30;.48;Bescheid
61438;Bleiburg;76003 Bleiburg;Wohnhaus, Werner-Berg-Galerie und Stadtmauer;10. Oktober Platz 4;74;§ 2a
61430;Bleiburg;76003 Bleiburg;Volksschule;Bahnhofstraße 18;435/7;§ 2a
61429;Bleiburg;76003 Bleiburg;Freibad;Bahnhofstraße 29;.216;§ 2a
61433;Bleiburg;76003 Bleiburg;Kath. Pfarrkirche hll. Petrus und Paulus;Bleiburg;.106;§ 2a
80528;Bleiburg;76003 Bleiburg;Friedhof mit Kapellen;Heimstraße;.151/2, .151/4, .151/5, 648;§ 2a
61434;Bleiburg;76003 Bleiburg;Pfarrhof, Stadtmauer und Wehrgraben;Kumeschgasse 16;22/1, 21/1, 21/2;§ 2a
61435;Bleiburg;76003 Bleiburg;Ehem. Bürgerspitalskapelle hl. Erasmus;Kumeschgasse 18;.25/2;§ 2a
80493;Bleiburg;76003 Bleiburg;Bezirksgericht, ehem Bürgerspital, Stadtmauer und Wehrgraben;Kumeschgasse 18;".25/1, 18/1; 18/3";§ 2a
130729;Bleiburg;76003 Bleiburg;Goiginger-Kaserne, Kunst am Bau;Loibacher Straße 13;584;Bescheid
34182;Bleiburg;76003 Bleiburg;Wohn- und Geschäftshaus, Mory-Haus, ehem. Messiner Behausung;Postgasse 13;53;Bescheid
34183;Bleiburg;76003 Bleiburg;Schloss Thurn-Valsassina;Schloß 1;.9/3;Bescheid
80547;Bleiburg;76003 Bleiburg;Pestkreuz;Völkermarkter Straße;636/2;§ 2a
66470;Bleiburg;76003 Bleiburg;Figurenbildstock hl. Johannes Nepomuk und Kruzifixus;;645/1;§ 2a
48876;Bleiburg;76008 Kömel;Speicher Ravnjak;Kömmelgupf 7;.51;Bescheid
80728;Bleiburg;76010 Moos;Staudachhof/Neues Schloss/Schloss Einersdorf;Einersdorf 21;98/1;Bescheid
80712;Bleiburg;76010 Moos;Scheune, Kroff-Harpfe;Einersdorf 9;117/23;Bescheid
80709;Bleiburg;76010 Moos;Schnitzkruzifixus;Moos;1350;§ 2a
80744;Bleiburg;76010 Moos;Florianikreuz/ Skoffkreuz/ Komankreuz;Replach;1327, 1322/4;Bescheid
62421;Bleiburg;76012 Oberloibach;Kath. Filialkirche hl. Bartholomäus;Kirchenweg, Loibach 1;.1;§ 2a
62599;Bleiburg;76012 Oberloibach;Kath. Filialkirche hl. Georg;St. Georgen 1;.43/1;§ 2a
62845;Bleiburg;76015 Rinkenberg;Kath. Pfarrkirche hl. Florian und Friedhof;Rinkenberg 1;13/3;§ 2a
62844;Bleiburg;76015 Rinkenberg;Pfarrhof;Rinkenberg 23;11/1;§ 2a
62846;Bleiburg;76015 Rinkenberg;Kath. Filialkirche hl. Oswald;Rinkolach 2;1000;§ 2a
63116;Bleiburg;76016 St. Margarethen;Kath. Filialkirche hl. Margaretha und Friedhof;St. Margarethen 1;72/2;§ 2a
46083;Bleiburg;76021 Unterloibach;Zolldienst- und Wohngebäude;Ebersdorf 35;88/2;Bescheid
67894;Bleiburg;76021 Unterloibach;Malzdarre der ehem. Brauerei Sorgendorf;Ebersdorf 6;.7/2;Bescheid
62422;Bleiburg;76021 Unterloibach;Kath. Filialkirche hl. Andreas;Mießbergstraße, Loibach 1a;.36;§ 2a
61458;Brückl;74102 Brückl;Volksschule (Altbau);Franz Oman Platz 6;.246;§ 2a
61471;Brückl;74102 Brückl;Pfarrhof;Sankt Johanner Straße 22;.65;§ 2a
61474;Brückl;74102 Brückl;Kath. Pfarrkirche hl. Johannes der Täufer (St. Johann am Brückl) mit Friedhof;Sankt Johanner Straße 26;.60, 420;§ 2a
61477;Brückl;74102 Brückl;Kath. Filialkirche Vierzehn Nothelfer;Selesen;.165;§ 2a
102032;Brückl;74102 Brückl;Kath. Filialkirche St. Lorenzen am Johannserberg;;.67;§ 2a
34184;Brückl;74102 Brückl;Kath. Filialkirche hl. Magdalena in Freßlitzen;;.87;Bescheid
67899;Brückl;74112 Johannserberg;Kath. Filialkirche hl. Michael mit Kirchhof;Michaelerberg;.12;§ 2a
63249;Brückl;74112 Johannserberg;Kath. Pfarrkirche hl. Ulrich mit Friedhof;Sankt Ulrich;.42;§ 2a
63250;Brückl;74112 Johannserberg;Pfarrhof;Sankt Ulrich 43;.41;§ 2a
67897;Brückl;74112 Johannserberg;Kath. Filialkirche hl. Andreas;;.75;§ 2a
61478;Brückl;74124 St. Filippen;Kath. Filialkirche hl. Christophorus;Christofberg;.101;§ 2a
61475;Brückl;74124 St. Filippen;Kath. Filialkirche hll. Petrus und Paulus;Eppersdorf;.17;§ 2a
102074;Brückl;74124 St. Filippen;Schloss Eppersdorf;Eppersdorf 1;.14;Bescheid
61476;Brückl;74124 St. Filippen;Kath. Pfarrkirche hll. Philippus und Jakobus mit Friedhof;Kirchenweg 39;.39, 1794;§ 2a
20539;Dellach;75101 Dellach;Kapelle Maria Hilf;Goldberg .55, OG;.55;Bescheid
21389;Dellach;75101 Dellach;Burgruine Goldenstein;Goldberg, in;873/1, 874/2;Bescheid
20540;Dellach;75101 Dellach;Kapelle Unsere Liebe Frau;Leifling, in;.27;§ 2a
20551;Dellach;75101 Dellach;Höhensiedlung Gurina;Obergurina;"1589; 1588; 651/1, 654, 660; 655/1, 655/2, 655/3, 655/4, 657, 658, 659, 1581/1";Bescheid
20542;Dellach;75101 Dellach;Kath. Pfarrkirche hl. Daniel;Sankt Daniel;.102, 3127;§ 2a
20546;Dellach;75101 Dellach;Befestigte Höhensiedlung St. Helena;Wieserberg;"6; 7/2";Bescheid
129255;Dellach;75101 Dellach;Harpfe;Wieserberg 1, bei;.3;Bescheid
20544;Dellach;75101 Dellach;Mauerspeicher bei  Wieser;Wieserberg 1, bei;.5;Bescheid
20543;Dellach;75101 Dellach;Kath. Filialkirche hl. Helena;Wieserberg, in;.1;§ 2a
20545;Dellach;75101 Dellach;Bildstock;Wieserberg, in;6;§ 2a
20538;Dellach;75101 Dellach;Bildstock hl. Johannes Nepomuk;;3080/5;§ 2a
21390;Dellach;75101 Dellach;Kath. Filialkirche hl. Nikolaus;;.200/1;§ 2a
71058;Dellach im Drautal;73103 Dellach im Drautal;Aufnahmegebäude;Dellach;124/1;Bescheid
61493;Dellach im Drautal;73103 Dellach im Drautal;Kath. Pfarrkirche hl. Margareta und Friedhof;Dellach 28, OG;.28;§ 2a
48959;Dellach im Drautal;73104 Draßnitz;Kupfer-Schachtofen;Draßnitz, Flur Tonelekammer;781;Bescheid
9536;Dellach im Drautal;73104 Draßnitz;Kath. Filialkirche Zur schmerzhaften Muttergottes;Suppersberg;.8;Bescheid
61510;Dellach im Drautal;73105 Draßnitzdorf;Kapelle Maria Sieben Schmerzen;Draßnitzdorf 17, OG;.17;§ 2a
61767;Dellach im Drautal;73114 Nörenach;Kapelle Zur schmerzhaften Muttergottes Mater dolorosa;Glatschach;184/1;§ 2a
34185;Dellach im Drautal;73120 Stein;Schloss Stein im Drautal;Stein 1;.8, .9;Bescheid
61494;Deutsch-Griffen;74403 Deutsch Griffen;Kath. Pfarrkirche hl. Jakobus der Ältere;Deutsch Griffen 6;.355/1;§ 2a
100955;Deutsch-Griffen;74403 Deutsch Griffen;Pfarrstadel;Deutsch Griffen 6A;.359;§ 2a
67905;Deutsch-Griffen;74403 Deutsch Griffen;Kath. Filialkirche hl. Johannes;Spitzwiesen;.7;§ 2a
100953;Deutsch-Griffen;74403 Deutsch Griffen;Befestigter Wehrkirchhof, Friedhof;;4736;§ 2a
100956;Deutsch-Griffen;74403 Deutsch Griffen;Stiegenaufgang zur Pfarrkirche;;4855;§ 2a
67904;Deutsch-Griffen;74403 Deutsch Griffen;Karner, Friedhofskapelle hl. Oswald;;.355/2;§ 2a
100954;Deutsch-Griffen;74403 Deutsch Griffen;Kalkbrennofen;;4269/2;§ 2a
80833;Diex;76303 Diexerberg;Wehrkirchhof;Diex;.33;§ 2a
61502;Diex;76303 Diexerberg;Kath. Pfarrkirche hl. Martin;Diex .33, 0G;.33;§ 2a
61496;Diex;76303 Diexerberg;Pfarrhof;Diex 96;.34;§ 2a
67906;Diex;76305 Grafenbach;Kath. Pfarrkirche hl. Maria Magdalena;Grafenbach;.22;§ 2a
80837;Diex;76305 Grafenbach;Ehem. Wehrkirchhof;Grafenbach 32;.22, .21;§ 2a
61939;Diex;76312 Haimburgerberg;Kath. Filialkirche hl. Lamprecht/Lambertus;Haimburgerberg;.47;§ 2a
80838;Diex;76312 Haimburgerberg;Burgruine Rauterburg;Haimburgerberg;.81;Bescheid
6956;Ebenthal in Kärnten;72105 Ebenthal;Ruine Gurnitz;Na Gorzach;699/1;Bescheid
6953;Ebenthal in Kärnten;72105 Ebenthal;Ruine Greifenfels;Na Gorzach;699/1;Bescheid
6837;Ebenthal in Kärnten;72105 Ebenthal;Befestigung bei Gurnitz;Na Gorzach;699/1;Bescheid
6828;Ebenthal in Kärnten;72105 Ebenthal;Kath. Pfarrkirche Maria Hilf und St. Peter und Paul;;".47/1; 133/4";§ 2a
