ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
14972;Adlwang;49001 Adlwang;Pfarrhof;Bad-Haller-Straße 6;.21/1;§ 2a
14990;Adlwang;49001 Adlwang;Kath. Filialkirche, Wallfahrtskirche St. Blasien;Grünburger Straße 117;.66;§ 2a
14970;Adlwang;49001 Adlwang;Mesnerhaus, Blasenhaus;Grünburger Straße 119;.65;§ 2a
14971;Adlwang;49001 Adlwang;Kath. Pfarrkirche, Wallfahrtskirche Sieben Schmerzen Mariä;Kirchenplatz 1;.1;§ 2a
14973;Adlwang;49001 Adlwang;Pfarrheim;Kirchenplatz 10;.10;§ 2a
14974;Adlwang;49001 Adlwang;Kapelle hl. Brunnen;Mandorfer Strasse 19, nahe;.15;§ 2a
16688;Ahorn;47302 Ahorn;Ruine Piberstein;Piberstein 1;.12;Bescheid
57866;Aichkirchen;51101 Aichkirchen;Kath. Pfarrkirche hll. Peter und Paul mit Friedhof;Aichkirchen;.130, 582/1;§ 2a
94969;Aichkirchen;51101 Aichkirchen;Pfarrhof;Aichkirchen 1;.136;§ 2a
14738;Aigen im Mühlkreis;47001 Aigen;Kalvarienbergkapelle mit Kreuzweg;Aigen;2929/1;Bescheid
14735;Aigen im Mühlkreis;47001 Aigen;Pfarrhof;Hauptstraße 14;1213;§ 2a
14736;Aigen im Mühlkreis;47001 Aigen;Kath. Filialkirche hl. Martin;Hauptstraße 15;1050;§ 2a
14740;Aigen im Mühlkreis;47001 Aigen;Amtsgebäude;Kirchengasse 4;.80;§ 2a
14737;Aigen im Mühlkreis;47001 Aigen;Kath. Pfarrkirche hl. Johannes Evangelista;Marktplatz;1155/1;§ 2a
14749;Aigen im Mühlkreis;47001 Aigen;Brunnen;Marktplatz;2860/1;§ 2a
14750;Aigen im Mühlkreis;47001 Aigen;Mariensäule;Marktplatz;2860/1;§ 2a
14732;Aigen im Mühlkreis;47001 Aigen;Bürgerhaus;Marktplatz  13, 13a;".20/2; .20/1";Bescheid
14731;Aigen im Mühlkreis;47001 Aigen;Ackerbürgerhaus;Marktplatz 25;1119;Bescheid
14746;Aigen im Mühlkreis;47001 Aigen;Bürgerhaus;Marktplatz 6;.65;Bescheid
14741;Aigen im Mühlkreis;47001 Aigen;Bildstock;Schlossergasse;2860/21;§ 2a
36744;Aistersheim;44102 Aistersheim;Wasserschloss Aistersheim;Aistersheim 1, 2, 3;23, 24/1, 24/2, 98, .1, .2, .3, .4, .5, .8/1, .8/2;Bescheid
79126;Aistersheim;44102 Aistersheim;Pfarrhof, ehem. Villa Geßwagner;Aistersheim 28;.182;§ 2a
79124;Aistersheim;44102 Aistersheim;Karner;;40;§ 2a
79136;Aistersheim;44102 Aistersheim;Figurenbildstock hl. Johannes Nepomuk;;2033/2;§ 2a
57875;Aistersheim;44102 Aistersheim;Kath. Pfarrkirche Mariä Himmelfahrt und Friedhof;;.43, 40, 41/1;§ 2a
18693;Alberndorf in der Riedmark;45634 Oberndorf;Schloss Riedegg;Riedegg 1;.3/1;§ 2a
18694;Alberndorf in der Riedmark;45634 Oberndorf;Ruine Riedegg;Riedegg 1;.3/1;§ 2a
130506;Alberndorf in der Riedmark;45634 Oberndorf;Trassenabschnitt der ehemaligen Pferdeeisenbahn im Kleinen Gusental;;"1666/2, 1666/18; 1149/2; 1666/16, 1666/17, 1666/19, 1666/20; 1666/15; 1666/13; 1666/14";Bescheid
18698;Alberndorf in der Riedmark;45634 Oberndorf;Eisenbahnbrücke der ehem. Mittelstation Bürstenbach;;1667;§ 2a
75006;Alberndorf in der Riedmark;45634 Oberndorf;Straßenbrücke, Brücke Lugstetten;;1666/1;§ 2a
18695;Alberndorf in der Riedmark;45636 Pröselsdorf;Kath. Pfarrkirche Maria Himmelfahrt;Pröselsdorf;.26/5;§ 2a
1024;Alberndorf in der Riedmark;45640 Steinbach;Evangelisches Schul- und Bethaus, Gästehaus Weikersdorf;Weikersdorf 7;.188;§ 2a
103297;Alkoven;45001 Alkoven;Spätrömisches Gräberfeld;Flur Gstettenfeld;1504/18;Bescheid
4163;Alkoven;45001 Alkoven;Kath. Pfarrkirche hl. Margarethe;Kirchenstraße;.19;§ 2a
57882;Alkoven;45001 Alkoven;Pfarrhof;Kirchenstraße 21;.21/1;§ 2a
4165;Alkoven;45001 Alkoven;Herz-Jesu-Kapelle, Pichlmayr-Kapelle;Schulstraße;.187;Bescheid
4166;Alkoven;45002 Annaberg;Kath. Filialkirche hl. Anna;Annaberg 3, bei;.6;§ 2a
7542;Alkoven;45002 Annaberg;Mesner-Häusl;Annaberg 7, südlich;.7;§ 2a
4168;Alkoven;45012 Hartheim;Schloss Hartheim samt Wirtschaftsgebäude;Hartheim 1;450;Bescheid
4169;Alkoven;45012 Hartheim;Sog. Backstöckl beim Heitzingerhof;Schloßstraße 4;384/6;Bescheid
4170;Alkoven;45024 Puchham;Sog. Backstöckl beim Jungreithmeierhof;Puchham 20;.42;Bescheid
4167;Alkoven;45029 Straß;Bauernkriegsdenkmal;Straß 32, südlich;1064;Bescheid
19224;Allerheiligen im Mühlkreis;43201 Allerheiligen;Kath. Pfarrkirche, Wallfahrtskirche Unsere liebe Frau Königin aller Heiligen;;.15;§ 2a
15110;Allhaming;45502 Allhaming;Pfarrhof;Allhaming 1;102;§ 2a
15111;Allhaming;45502 Allhaming;Kath. Pfarrkirche hl. Georg und ehem. Friedhof;Allhaming 100, OG;100;§ 2a
100558;Allhaming;45502 Allhaming;Volksschule und Kindergarten;Allhaming 38;29;§ 2a
1027;Altenberg bei Linz;45622 Altenberg;Gemeindeamt;Reichenauer Straße 4;.212;§ 2a
1026;Altenberg bei Linz;45622 Altenberg;Kath. Pfarrkirche hl. Elisabeth;Schulstraße;.80;§ 2a
128244;Altenberg bei Linz;45622 Altenberg;Kunst am Bau;Schulstraße 12;1605/7;§ 2a
1051;Altenberg bei Linz;45627 Katzgraben;Bauernhof (Anlage);Kulm 11;.130;§ 2a
13826;Altenfelden;47202 Altenfelden;Kath. Pfarrkirche hl. Sixtus;Kirchengasse;395;§ 2a
13815;Altenfelden;47202 Altenfelden;Kriegerdenkmal;Marktplatz;395;§ 2a
130625;Altenfelden;47211 Langhalsen;Denkmalanlage Wallfahrtskirche Maria Pötsch;Oberfeuchtenbach, KG 47211 GNR .54/1;".54/1; 2203/4; 1189/3, 1189/14";Bescheid
104883;Altheim;40201 Altheim;Alte Volksschule;Braunauer Straße 9;199;§ 2a
57907;Altheim;40201 Altheim;Kath. Filialkirche, Marktkirche hl. Sebastian;Kirchengasse 2;.1;§ 2a
104869;Altheim;40201 Altheim;Kriegerdenkmal;Stadtplatz;242/2;§ 2a
47433;Altheim;40201 Altheim;Braugasthof Wurmhöringer;Stadtplatz 10, 11;.10, .12;Bescheid
104834;Altheim;40201 Altheim;Ehem. Rathaus;Stadtplatz 27;.33;§ 2a
104890;Altheim;40224 Stern;Museum Ochzethaus;Roßbacher Straße 2;.119/4;§ 2a
57916;Altheim;40224 Stern;Kath. Pfarrkirche hl. Laurenz und Friedhof;St. Laurenz;".119/11; 1785";§ 2a
104886;Altheim;40224 Stern;Pfarrhof;St. Laurenz 26;.123;§ 2a
47435;Altheim;40228 Weyrading;Ulrichs-Kapelle;Altheim;.67/1;Bescheid
104877;Altheim;40228 Weyrading;Landesmusikschule, ehem. Kinderbewahranstalt;Bahnhofstraße 16;.58;§ 2a
120478;Altmünster;42102 Altmünster;Kreuzweg 3. Station;Brennbichlstraße;9/1;§ 2a
117431;Altmünster;42102 Altmünster;Badeanlage Seebad;Hauptstraße 1;145;§ 2a
117432;Altmünster;42102 Altmünster;Marktgemeindeamt;Marktstraße 21;.28/1;§ 2a
117436;Altmünster;42102 Altmünster;Volksschule;Marktstraße 28;.131;§ 2a
117437;Altmünster;42102 Altmünster;Hauptschule;Marktstraße 29;169/1;Bescheid
117439;Altmünster;42102 Altmünster;Pfarrhof;Münsterstraße 1;.2;§ 2a
117448;Altmünster;42102 Altmünster;Kath. Pfarrkirche hl. Benedikt und ehem. Friedhof;Münsterstraße 1;".1; 160";§ 2a
117440;Altmünster;42102 Altmünster;Steintisch;Münsterstraße 1, vor;.2;§ 2a
36956;Altmünster;42108 Ebenzweier;Schule, Schloss Ebenzweier;Ebenzweierstraße 23;.2, 268/2;Bescheid
36748;Altmünster;42108 Ebenzweier;Villa Ranzoni;Hauptstraße 51;.25/3, 167/7;Bescheid
36747;Altmünster;42108 Ebenzweier;Bauernhaus, ehem. Richterhaus;In der Schlipfing 16;.71;Bescheid
59450;Altmünster;42118 Grasberg;Kath. Pfarrkirche hl. Josef;Reindlmühl;.152;§ 2a
49098;Altmünster;42142 Nachdemsee;Villa Traunblick samt Wirtschaftsgebäude und Gartenanlage;Iglbichl 27;".1/1, 1/1; .1/2, 1/45; .1/3";Bescheid
120020;Altmünster;42144 Neukirchen;Nadasdy-Klause;Großalm;1216/1, 614, 624;§ 2a
117450;Altmünster;42144 Neukirchen;Forsthaus, Klausmeisterhaus, Klausstube;Großalm 31;.127/1;§ 2a
120006;Altmünster;42144 Neukirchen;Heimathaus Viechtau;Kapellenweg 5;.43;§ 2a
120005;Altmünster;42144 Neukirchen;Kalvarienbergkapelle;Neukirchen;.243;§ 2a
59167;Altmünster;42144 Neukirchen;Kath. Pfarrkirche Maria Schnee;Neukirchen 1;.1/1;§ 2a
119869;Altmünster;42149 Ort-Altmünster;Heimatmuseum, Eggerhaus;Am Wiesenhof 69;570/3;§ 2a
130428;Altmünster;42149 Ort-Altmünster;Schlossanlage Württemberg-Traunsee;Pensionatstraße 73, u. a.;.120, .121/1, 591/1;Bescheid
57923;Altschwendt;48103 Altschwendt;Kath. Pfarrkirche hl. Maximilian;Altschwendt;.34/3;§ 2a
83765;Altschwendt;48103 Altschwendt;Pfarrhof;Altschwendt 22;.34/4;§ 2a
80255;Ampflwang im Hausruckwald;50302 Ampfelwang;Zentralsortierungsanlage der Wolfsegg-Traunthaler-Kohlewerks-AG;Bahnhofstraße 21;.582;Bescheid
57929;Ampflwang im Hausruckwald;50302 Ampfelwang;Kath. Pfarrkirche hl. Martin und ehem. Friedhofsfläche;Hausruckstraße;.30, 72;§ 2a
80247;Ampflwang im Hausruckwald;50302 Ampfelwang;Kohlebrecher Buchleiten;Stelzhamerstraße;156;Bescheid
57937;Andorf;48104 Andorf;Kath. Pfarrkirche hl. Stephan;Hauptstraße;.86/1;§ 2a
83888;Andorf;48104 Andorf;Pfarrhof;Hauptstraße 1;.62/1;§ 2a
83893;Andorf;48104 Andorf;Gemeindeamt, Bösbauer-Villa;Hauptstraße 32;.254/1;§ 2a
83894;Andorf;48104 Andorf;Kapellenbildstock;Hauptstraße 32, bei;.254/1;§ 2a
83905;Andorf;48104 Andorf;Kriegerdenkmal;Kirchenplatz;.86/1;§ 2a
57943;Andorf;48104 Andorf;Kath. Filialkirche hl. Sebastian im Ried, Riedkirche;Th.-Schwanthaler-Straße;.104;§ 2a
75056;Andorf;48131 Schulleredt;Freilichtmuseum, Brunnbauerhof;Großpichl 4;3109;Bescheid
83836;Andorf;48131 Schulleredt;Freilichtmuseum, Haus-/Hofkapelle-Brunnbauerhof;Großpichl 4;3109;Bescheid
57949;Andrichsfurt;46101 Andrichsfurth;Kath. Pfarrkirche Hl. Dreifaltigkeit;Andrichsfurt .120, OG;.120;§ 2a
93957;Andrichsfurt;46101 Andrichsfurth;Bründlkapelle Hl. Dreifaltigkeit;Pötting;.97;§ 2a
94136;Andrichsfurt;46101 Andrichsfurth;Bildstock;Pötting;811/2;§ 2a
93963;Andrichsfurt;46101 Andrichsfurth;Friedhof;;839;§ 2a
94148;Andrichsfurt;46101 Andrichsfurth;Kriegerdenkmal;;843;§ 2a
57955;Ansfelden;45313 Ansfelden;Pfarrhof;Ansfeldner Straße 11;.46;§ 2a
116627;Ansfelden;45313 Ansfelden;Schule;Anton-Bruckner-Straße 10;3074;§ 2a
96806;Ansfelden;45313 Ansfelden;Post und Tagesheimstätte, ehemals Schule, Gemeindeamt;Anton-Bruckner-Straße 12;.315;§ 2a
96802;Ansfelden;45313 Ansfelden;Wohnhaus, Bruckner-Geburtshaus;Augustinerstraße 3;.42;§ 2a
96807;Ansfelden;45313 Ansfelden;Friedhof mit Friedhofskapelle;Friedhofstraße;.312, .311, 3078;§ 2a
57953;Ansfelden;45313 Ansfelden;Kath. Pfarrkirche hl. Valentin und Friedhof samt friedhofseigenen Bauten;;.44, .45, 1;§ 2a
124605;Ansfelden;45322 Kremsdorf;Bürgerhaus, Kindergarten;Bahnhofstraße 25;.207;§ 2a
124606;Ansfelden;45322 Kremsdorf;Ehem. Schule;Im Kornfeld 3;.246;§ 2a
126247;Ansfelden;45322 Kremsdorf;Kath. Pfarrkirche Haid, ehem. Autobahnkirche und Pfarrzentrum;Kirchenstraße 1, 3;1219/95;§ 2a
46731;Ansfelden;45322 Kremsdorf;Franzosenkapelle;Köttsdorferstrasse;.228;Bescheid
96805;Ansfelden;45322 Kremsdorf;Landwirtschaftl. Berufs- und Fachschule Ritzlhof, ehem. Ackerbauschule;Kremstalstraße 125;.280, 1393/2;§ 2a
96803;Ansfelden;45322 Kremsdorf;Kath. Pfarrkirche hl. Vitus und ehem. Friedhofsfläche;Mayr-zu-Berg-Straße 24;".237; 1296";§ 2a
58091;Ansfelden;45322 Kremsdorf;Pfarrhof und  Mesnerhaus;Mayr-zu-Berg-Straße 24;.236;§ 2a
49106;Ansfelden;45324 Nettingsdorf;Wegkapelle;Nettingsdorfer Straße 74;.84;Bescheid
96798;Ansfelden;45328 Rapperswinkel;Kath. Pfarrkirche Haid, ehem. Autobahnkirche und Pfarrzentrum;Kirchenstraße 1, 3;1033/23;§ 2a
104790;Antiesenhofen;46002 Antiesenhofen;Pfarrhof;Reichersberger Straße 3;3115;§ 2a
36752;Antiesenhofen;46002 Antiesenhofen;Kath. Pfarrkirche hl. Ägidius und Friedhof;Reichersberger Straße 3158, OG;.250, 3158;§ 2a
18394;Arbing;43203 Arbing;Schloss Arbing;Schlossberg 1;.56;Bescheid
18393;Arbing;43203 Arbing;Kath. Pfarrkirche hl. Johannes der Täufer;Schlossberg 1;.55;§ 2a
77260;Arbing;43203 Arbing;Wohnhaus, Jägerhäusl;Schlossberg 3;.57;Bescheid
18398;Arbing;43203 Arbing;Kalvarienberg/Kreuzweg, Heimkehrerkapelle;;1476;§ 2a
13827;Arnreit;47303 Arnreit;Kath. Pfarrkirche hl. Laurenz;Arnreit .127, OG;.127;Bescheid
4413;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Oberes Tischlerhaus;Abelstraße 11;.157;Bescheid
19911;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 14;.160;Bescheid
4570;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Weißgerberhaus;Abelstraße 16;.156;Bescheid
4572;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus, Kupferschmiedhaus;Abelstraße 18;.155;Bescheid
16722;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 19;.152/2;Bescheid
16294;Aschach an der Donau;45003 Aschach an der Donau;Gasthaus, sog. Ledererhaus;Abelstraße 21;.151;Bescheid
4574;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Kirschnerhaus;Abelstraße 25;.145;Bescheid
19913;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 26;.148;Bescheid
4575;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus, Binderwirtshaus;Abelstraße 28;.142;Bescheid
4577;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Nikolai'sches Freihaus;Abelstraße 35;.138;Bescheid
77166;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 36;.133/2;Bescheid
4578;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 37;.137;Bescheid
4579;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Ledererhaus;Abelstraße 38;.133/1;Bescheid
20729;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Unteres Huttererhaus;Abelstraße 41;.135/1;Bescheid
4581;Aschach an der Donau;45003 Aschach an der Donau;Ehem. Benefiziatenhaus, sog. Sindlhuberhaus;Abelstraße 46;.126;Bescheid
4582;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Abelstraße 53;.128/1;Bescheid
4583;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Abelstraße 55;.127;Bescheid
4412;Aschach an der Donau;45003 Aschach an der Donau;Bauernhof (Anlage), Weihsenhof;Abelstraße 7, 9;.159/1, .159/2;Bescheid
4590;Aschach an der Donau;45003 Aschach an der Donau;Ehem. Pfarrhof;Grünauerstraße 12;.203;Bescheid
4594;Aschach an der Donau;45003 Aschach an der Donau;Schloss Harrach, Schloss Aschach;Harrachstraße 1;.182, .184;Bescheid
4596;Aschach an der Donau;45003 Aschach an der Donau;Mariensäule;Kirchenplatz;3/8;Bescheid
4595;Aschach an der Donau;45003 Aschach an der Donau;Kath. Pfarrkirche zum hl. Johannes den Täufer und hl. Nikolaus;Kirchenplatz 1;.125;Bescheid
4597;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus, Kreuzwirtshaus;Kirchenplatz 2;.124;Bescheid
4598;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kirchenplatz 5;.121;Bescheid
4599;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Kirchenplatz 7;.119;Bescheid
4600;Aschach an der Donau;45003 Aschach an der Donau;Postgebäude;Kurzwernhartplatz 1;.118/1;Bescheid
4608;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kurzwernhartplatz 11;.110/1;Bescheid
4609;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kurzwernhartplatz 12;.109;Bescheid
4411;Aschach an der Donau;45003 Aschach an der Donau;Brunnen;Kurzwernhartplatz 12, vor;3/7;Bescheid
4601;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kurzwernhartplatz 2;.117/1;Bescheid
4602;Aschach an der Donau;45003 Aschach an der Donau;Bankgebäude, ehem. Mauthaus, Gegenhandlerhaus;Kurzwernhartplatz 4;.116;Bescheid
4603;Aschach an der Donau;45003 Aschach an der Donau;Gasthaus;Kurzwernhartplatz 5;.115;Bescheid
4604;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kurzwernhartplatz 6;.114;Bescheid
4605;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, ehem. Marktrichterhaus;Kurzwernhartplatz 7;.113;Bescheid
4606;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus, sog. Fleischhackerhaus;Kurzwernhartplatz 8;.112;Bescheid
4607;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Kurzwernhartplatz 9;.111/1;Bescheid
4617;Aschach an der Donau;45003 Aschach an der Donau;Figurenbildstock hl. Johannes Nepomuk;Raiffeisenweg;488;Bescheid
4610;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Reitingerstraße 5;.106;Bescheid
4611;Aschach an der Donau;45003 Aschach an der Donau;Gasthaus;Reitingerstraße 7;.105, .104;Bescheid
4612;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Reitingerstraße 9;.103;Bescheid
4389;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus, sog. Markuth-Haus;Ritzbergerstraße 1;.91;Bescheid
4395;Aschach an der Donau;45003 Aschach an der Donau;Ehem. Gasthaus zum goldenen Engel;Ritzbergerstraße 10;.59;Bescheid
4396;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 11;.58;Bescheid
18432;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 12;.56;Bescheid
4410;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Huberkaspernhaus;Ritzbergerstraße 13;.55;Bescheid
18433;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Schönbergerstöckl;Ritzbergerstraße 14;.54/2;Bescheid
4397;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 15;.53;Bescheid
4398;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 16;.52;Bescheid
4399;Aschach an der Donau;45003 Aschach an der Donau;Smattosch-Villa;Ritzbergerstraße 19;.34, .446;Bescheid
4388;Aschach an der Donau;45003 Aschach an der Donau;Ehem. Gasthaus Schwarzer Adler;Ritzbergerstraße 2, 2a;".90/1; .90/2";Bescheid
4400;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 21;.30;Bescheid
4401;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Schiffmeistershaus;Ritzbergerstraße 22;.29;Bescheid
4402;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 23;.28;Bescheid
4403;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Schlosserhaus;Ritzbergerstraße 24;.27;Bescheid
4405;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Huberhaus;Ritzbergerstraße 26;.22;Bescheid
4406;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, Steinmetzhaus;Ritzbergerstraße 27;.20/1;Bescheid
22344;Aschach an der Donau;45003 Aschach an der Donau;Bürgerhaus;Ritzbergerstraße 3;.87;Bescheid
4408;Aschach an der Donau;45003 Aschach an der Donau;Amtsgebäude, Steinbruchschmiede;Ritzbergerstraße 38;.8;Bescheid
1588;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 4;.86;Bescheid
4390;Aschach an der Donau;45003 Aschach an der Donau;Gasthaus zur goldenen Kanone;Ritzbergerstraße 5;.85;Bescheid
4391;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Ritzbergerstraße 6;.84;Bescheid
4392;Aschach an der Donau;45003 Aschach an der Donau;Wohn- und Geschäftshaus;Ritzbergerstraße 7;.83;Bescheid
4393;Aschach an der Donau;45003 Aschach an der Donau;Altes Rathaus;Ritzbergerstraße 8;.82;Bescheid
4394;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus, ehem. k.k. Post- und Telegraphenamt;Ritzbergerstraße 9;.81;Bescheid
4387;Aschach an der Donau;45003 Aschach an der Donau;Wohnhaus;Schiffergasse 2;.44;Bescheid
4571;Aschach an der Donau;45003 Aschach an der Donau;Kath. Filialkirche hl. Laurenz (Spitalkirche Aschach, Friedhofskirche);Stiftstraße;.169;Bescheid
22551;Aschach an der Steyr;49201 Aschach an der Steyr;Sog. Wochenalt-Kapelle;Bahnhofstraße;.19;§ 2a
38303;Aschach an der Steyr;49201 Aschach an der Steyr;Aufnahmsgebäude Aschach/Steyr;Bahnhofstraße 14;.193;Bescheid
22548;Aschach an der Steyr;49201 Aschach an der Steyr;Kath. Pfarrkirche hl. Martin;Hauptstraße;.1;§ 2a
57976;Aspach;40202 Aspach;Pfarrhof und Brückengang;Marktplatz 1;".382; 2816; 2740/1";§ 2a
46633;Aspach;40202 Aspach;Bräugasthof Zwink - Bleckenwegner;Marktplatz 2;.428;Bescheid
104423;Aspach;40202 Aspach;Ehem. Nebengebäude des Braugasthofes Hofmann/ Stiblersaal;Marktplatz 8;.431;§ 2a
67622;Aspach;40202 Aspach;Marktgemeindeamt, ehem. Braugasthof Hofmann;Marktplatz 9;.432;Bescheid
104430;Aspach;40202 Aspach;Gnadenstuhl;Mettmacher Straße 1, bei;2767;§ 2a
104427;Aspach;40202 Aspach;Kriegerdenkmal;Mettmacher Straße, Friedhof;2288;§ 2a
57975;Aspach;40202 Aspach;Kath. Pfarrkirche Mariä Himmelfahrt und ehem. Kirchhof;;.387, 2816;§ 2a
46029;Aspach;40213 Obermigelsbach;Burgstall Gründelsberg und Hügelgräberfeld;Flur Gründelsberg;456/1, 456/2, 456/3, 456/4, 456/5, 460/1;Bescheid
104434;Aspach;40213 Obermigelsbach;Sog. Rote Kapelle;Kappeln;2521;§ 2a
104449;Aspach;40229 Wildenau;Ehem. Mühle;Am Spitzberg 1;.50;§ 2a
38528;Aspach;40229 Wildenau;Schloss Wildenau;Schlosshof 1;.63/1;Bescheid
70416;Asten;45101 Asten;Bajuwarisches Gräberfeld Bauhof Asten;Edelweißstraße 14;"332/2; 332/3;  312";Bescheid
96642;Asten;45101 Asten;Ur- und frühgeschichtliche Fundzone Asten;Flur Harter Feld;"337/12; 337/9";Bescheid
118707;Asten;45101 Asten;Siedlung der Hallstattkultur;Flur Harter Feld;43/1;Bescheid
14943;Asten;45101 Asten;Kath. Pfarrkirche hl. Jakob;Kirchengasse;.10;§ 2a
14944;Asten;45101 Asten;Wohnhaus, ehem. Pfarrhof;Kirchengasse 2;.9;§ 2a
120101;Asten;45101 Asten;Ehem. deutsches Umsiedlerlager;Peterbauerstraße 2;.87;§ 2a
57854;Attersee;50001 Abtsdorf;Kath. Pfarrkirche hl. Laurentius mit Friedhof;Abtsdorf;.54/1, 1310/2;§ 2a
36739;Attersee;50001 Abtsdorf;Pfarrhof mit Waschküche;Abtsdorf 1;1917;§ 2a
129775;Attersee;50001 Abtsdorf;Station Abtsdorf I-III;Attersee;1914/1;Bescheid
44553;Attersee;50001 Abtsdorf;Ringwallanlage Buchberg;Flur Buchberg;117/1;Bescheid
129776;Attersee;50002 Attersee;Station Abtsdorf I-III;Attersee;807/1;Bescheid
44549;Attersee;50002 Attersee;Ringwallanlage Buchberg;Flur Buchberg;153/1;Bescheid
45310;Attersee;50002 Attersee;Wehranlage Schloßberg;Flur Kohlfeld;153/1;Bescheid
57984;Attersee;50002 Attersee;Evang. Filialkirche, Martinskirche und Friedhof;Hauptstraße;"37; 36/1";§ 2a
119037;Attersee;50002 Attersee;Evangelischer Pfarrhof;Hauptstraße 6;11;§ 2a
57988;Attersee;50002 Attersee;Kath. Pfarrkirche Mariä Himmelfahrt;Kirchenstraße;.38/1;§ 2a
117593;Attersee;50002 Attersee;Pfarrhof;Kirchenstraße 22;31;§ 2a
117597;Attersee;50002 Attersee;Heimathaus;Kirchenstraße 30;.37;§ 2a
119039;Attersee;50002 Attersee;Friedhof und Fläche des ehem. karolingischen Königshofes;Kirchenstraße 30, nahe;".38/2, .38/3, 50, 51, 52/2; 803/4; .37, 49/2, 52/1, 53; 36/1";§ 2a
117911;Attersee;50002 Attersee;Ehem. evangel. Pfarrhaus;Neustiftstraße 1;.48/1;§ 2a
117953;Attersee;50002 Attersee;Fromingerhaus, ehem. evangelisches Mesnerhaus;Schustergasse 2;36/1;§ 2a
36772;Attnang-Puchheim;50303 Attnang-Puchheim;Kath. Filialkirche hl. Martin, ehem. Alte Pfarrkirche und ehem. Friedhofsfläche;Attnang;.19, 995;§ 2a
47376;Attnang-Puchheim;50303 Attnang-Puchheim;E-Lok-Halle;Bahnhofstraße;.767;Bescheid
110564;Attnang-Puchheim;50303 Attnang-Puchheim;Kloster- und ehem. Schlossanlage Schloss Puchheim;Gmundner Straße 1a-c;".293; .147; 238/3; 251; 238/6; 238/5";Bescheid
108162;Attnang-Puchheim;50303 Attnang-Puchheim;Haupt- und Volksschule;Kochstraße 3, 5;1247/9;§ 2a
108166;Attnang-Puchheim;50303 Attnang-Puchheim;Volksschule der Franziskanerinnen;Maria Theresien-Straße 5;.854;§ 2a
108174;Attnang-Puchheim;50303 Attnang-Puchheim;Kino;Mitterweg 21;.1124;§ 2a
57990;Attnang-Puchheim;50303 Attnang-Puchheim;Kath. Pfarrkirche Hl. Geist;Mozartstraße;.855/1;§ 2a
